0.00082	8.329001e-06  0.000927656   0.004442424  0.006761203  0.01268885  0.01322857  0.01352418
0.00086	6.043275e-06  0.0008744641   0.003765303  0.005924606  0.01224179  0.01200324  0.01327847
0.0009	4.908354e-06  0.0006965056   0.003865524  0.005479213  0.01172078  0.01242437  0.01292133
0.00094	3.345159e-06  0.0007053812   0.003434296  0.005506484  0.01006211  0.01153325  0.01169848
0.00098	2.168998e-06  0.0005749077   0.003151599  0.004889107  0.0098415  0.0110263  0.01072672
0.00102	3.591701e-06  0.0005446437   0.003032784  0.004982518  0.009635559  0.009586796  0.01166519
0.00106	2.707055e-06  0.0005510422   0.002727769  0.004586015  0.008462703  0.00949261  0.01060983
0.0011	2.932436e-06  0.0004476991   0.002480165  0.004458306  0.008751125  0.009936667  0.0101111
0.00114	1.863478e-06  0.0003907966   0.002579587  0.004122425  0.0076398  0.009181948  0.009687417
0.00118	2.521936e-06  0.0003365896   0.002403436  0.00343271  0.007885226  0.008879096  0.009653099
0.00122	1.816832e-06  0.0003379994   0.002077107  0.003276347  0.0071383  0.008672329  0.009603319
0.00126	2.233481e-06  0.0002856118   0.001923245  0.003108432  0.007125815  0.008105129  0.009370035
0.0013	1.667192e-06  0.0002709002   0.001832115  0.003102998  0.006655269  0.007924339  0.009205394
0.00134	2.813569e-06  0.000265176   0.001802683  0.003098825  0.005951753  0.008119406  0.008302986
0.00138	1.034336e-06  0.0001968322   0.0015478  0.002663239  0.005678107  0.007482867  0.008138551
0.00142	1.104213e-06  0.0001777904   0.001368784  0.002677152  0.005623562  0.006998271  0.008118651
0.00146	1.382264e-06  0.0001802032   0.00185059  0.002724532  0.005135891  0.006942892  0.007174098
0.0015	1.744144e-06  0.0001569547   0.001454992  0.00214969  0.004741618  0.006407068  0.007869778
0.00154	1.39776e-06  0.0001463645   0.001184357  0.002356053  0.004865923  0.006267241  0.007368651
0.00158	1.611817e-06  0.0001207142   0.001234808  0.002425432  0.004871259  0.006149348  0.006907331
0.00162	7.53804e-07  0.0001161538   0.0009756742  0.002139782  0.004252871  0.006273239  0.006373927
0.00166	1.035853e-06  0.0001262619   0.00105849  0.001948502  0.004446077  0.006041065  0.006457026
0.0017	6.805623e-07  0.0001247894   0.001060301  0.002035082  0.003913003  0.005927713  0.005946527
0.00174	7.108454e-07  8.648348e-05   0.001039123  0.001882441  0.003674797  0.005808985  0.006361147
0.00178	9.375374e-07  7.371701e-05   0.0008393311  0.001889459  0.003582224  0.004777867  0.005988531
0.00182	1.656578e-06  6.290436e-05   0.0009556019  0.001719674  0.003665707  0.005255305  0.005736409
0.00186	1.57181e-07  5.354336e-05   0.0007889362  0.001604066  0.00352641  0.005363675  0.005587763
0.0019	2.741188e-07  5.483865e-05   0.000748915  0.001542257  0.003108094  0.005032365  0.005487967
0.00194	2.989461e-07  5.601474e-05   0.0007840655  0.001408153  0.003269801  0.004683299  0.00554514
0.00198	3.929624e-07  4.752636e-05   0.0007911496  0.001359929  0.003176744  0.004861563  0.005101954
0.00202	2.931518e-07  4.782458e-05   0.0006783591  0.001193681  0.003252662  0.004161192  0.004991206
0.00206	1.332036e-07  3.952524e-05   0.0006477174  0.001271929  0.002717606  0.004818507  0.004692642
0.0021	5.88063e-07  2.846213e-05   0.0005624544  0.001258869  0.002981469  0.00388837  0.005099425
0.00214	1.802508e-07  3.223319e-05   0.0005730694  0.001291455  0.002924249  0.00427335  0.004243755
0.00218	4.755844e-07  2.44108e-05   0.0005265139  0.001233717  0.002775628  0.004079999  0.004570642
0.00222	6.987376e-07  3.203673e-05   0.0005552009  0.000982522  0.002457044  0.003820934  0.003880337
0.00226	8.350437e-07  3.265965e-05   0.0004772411  0.001040119  0.002106365  0.003501213  0.004600439
0.0023	3.446105e-07  1.527514e-05   0.0006032183  0.001206421  0.002688847  0.003982826  0.004230194
0.00234	2.414021e-07  2.794681e-05   0.0004373549  0.001038154  0.002422505  0.004064352  0.003735205
0.00238	4.15075e-07  1.359855e-05   0.0004837244  0.001108426  0.002664386  0.003617134  0.003961784
0.00242	3.901064e-07  1.720251e-05   0.0004168872  0.001132734  0.002274532  0.00332666  0.004279719
0.00246	2.951452e-07  2.427672e-05   0.0004614024  0.0008513891  0.001917044  0.003293914  0.003649751
0.0025	3.925299e-07  1.495184e-05   0.0004076327  0.0008788429  0.002184939  0.003611983  0.003695159
0.00254	2.50102e-06  2.322875e-05   0.0004842164  0.000902334  0.001987955  0.003311994  0.003478812
0.00258	7.071189e-07  2.199454e-05   0.000351932  0.0008404706  0.001924619  0.003345607  0.003129637
0.00262	6.336598e-07  1.590459e-05   0.000407525  0.0008334916  0.002253643  0.003427074  0.003030146
0.00266	8.015204e-07  1.32741e-05   0.0003967887  0.0007665695  0.001977884  0.003190044  0.003070667
0.0027	3.344518e-07  1.103357e-05   0.0003350172  0.0007709251  0.001842649  0.002969377  0.003157756
0.00274	2.603848e-07  8.892832e-06   0.0003333722  0.0008109444  0.001976629  0.002515394  0.003525082
0.00278	2.005975e-07  9.606891e-06   0.0003123854  0.0006985623  0.001914576  0.002960207  0.003101465
0.00282	2.337389e-07  1.019656e-05   0.0003007017  0.0007296709  0.00185149  0.002528487  0.002949412
0.00286	3.78157e-07  1.151597e-05   0.0002528724  0.0007813735  0.001629498  0.002212964  0.003243969
0.0029	3.845304e-07  1.173848e-05   0.0002627208  0.0007684954  0.001662088  0.002568324  0.002734884
0.00294	1.187377e-07  6.399714e-06   0.0002441369  0.0006162475  0.00173094  0.002555932  0.002594873
0.00298	1.650175e-07  9.478256e-06   0.000244512  0.0006741153  0.001729769  0.002780035  0.00265105
0.00302	3.686177e-08  1.061592e-05   0.0002489774  0.0006105537  0.001751652  0.00240578  0.002813625
0.00306	1.165724e-07  9.422597e-06   0.0002756564  0.0005726669  0.001456169  0.002200965  0.002690593
0.0031	3.685569e-08  5.953369e-06   0.0002755595  0.0006571089  0.001369593  0.002519462  0.002505625
0.00314	1.54778e-07  8.608242e-06   0.0002529189  0.0006156456  0.001658722  0.002261966  0.002058633
0.00318	4.486914e-08  6.178498e-06   0.0001915211  0.0005220391  0.00145205  0.002105005  0.002384076
0.00322	0  9.047396e-06   0.0001972497  0.0005547236  0.001344725  0.002119301  0.002732117
0.00326	4.486897e-08  9.998642e-06   0.0001957983  0.0004260048  0.001393823  0.002434428  0.002511158
0.0033	4.486692e-08  4.367417e-06   0.0002257445  0.0005103844  0.001406837  0.00249972  0.00233305
0.00334	1.130175e-07  6.761742e-06   0.0002122928  0.0004436084  0.00146959  0.001948485  0.002216129
0.00338	0  7.112607e-06   0.0001864889  0.0004703094  0.001181676  0.002136267  0.00210567
0.00342	4.486914e-08  6.29164e-06   0.0002193636  0.0005171989  0.00145644  0.002019307  0.001981793
0.00346	1.689142e-07  3.791747e-06   0.0002330068  0.0003851541  0.001125888  0.001894255  0.002519366
0.0035	0  5.803694e-06   0.0001768267  0.0004578948  0.001221316  0.001967905  0.002148938
0.00354	8.973852e-08  4.210994e-06   0.0001741428  0.0003647838  0.001478623  0.002125569  0.002025271
0.00358	4.486913e-08  6.757722e-06   0.0001762053  0.0003608295  0.0009996487  0.002023077  0.001980721
0.00362	4.486913e-08  7.152373e-06   0.0001536169  0.0005184617  0.00115561  0.001671266  0.00226832
0.00366	1.346074e-07  5.966472e-06   0.0002061816  0.0004005936  0.001116479  0.001626367  0.001867661
0.0037	8.973825e-08  3.3326e-06   0.000176207  0.0003142381  0.0009555382  0.001817576  0.002113101
0.00374	1.346073e-07  5.763049e-06   0.0002103472  0.0003537284  0.001013249  0.001665185  0.001926711
0.00378	2.573032e-07  1.622983e-06   0.0001717166  0.00030581  0.001030207  0.001816778  0.001622776
0.00382	0  2.806113e-06   0.0001435552  0.0003551651  0.001019953  0.001459469  0.00202404
0.00386	0  3.308448e-06   0.0001339308  0.0003983893  0.000895009  0.00167758  0.001833249
0.0039	8.16318e-08  4.102844e-06   0.0001637566  0.0003460028  0.001070956  0.001741368  0.001746866
0.00394	0  2.689049e-06   0.0001315995  0.0002901008  0.0009946361  0.001612547  0.002017912
0.00398	8.352443e-08  3.907417e-06   0.0001426568  0.0003331705  0.001117238  0.001662022  0.001724471
0.00402	8.516865e-08  3.697014e-06   0.000149063  0.0003009574  0.0009377425  0.00161802  0.001637171
0.00406	0  2.095073e-06   0.0001214696  0.0002783558  0.0007825718  0.001707057  0.001683753
0.0041	1.636306e-07  2.161297e-06   0.0001343152  0.0002992615  0.0008645486  0.001642601  0.001485375
0.00414	2.027048e-07  1.80568e-06   0.0001379644  0.0003006548  0.000943408  0.00190217  0.001852107
0.00418	9.056704e-08  2.207798e-06   0.0001603348  0.0002324794  0.0008516391  0.001482317  0.001372976
0.00422	9.083606e-08  1.490333e-06   0.0001604637  0.0002478761  0.0009624633  0.001303443  0.001904093
0.00426	1.818523e-07  1.186876e-06   0.0001558397  0.0002487878  0.0008777288  0.001331367  0.001522022
0.0043	1.818928e-07  1.144729e-06   0.0001146957  0.0002805204  0.0009033139  0.001444821  0.001829904
0.00434	9.094412e-08  8.865667e-07   0.0001275965  0.0002850712  0.000779498  0.001559071  0.001396104
0.00438	1.818777e-07  1.820974e-06   0.0001036872  0.0002600621  0.0008145094  0.001327384  0.001488486
0.00442	2.685441e-07  2.174867e-06   0.0001214746  0.0002379104  0.000705094  0.001406653  0.001430517
0.00446	9.091711e-08  1.134479e-06   9.2843e-05  0.0002333653  0.0007125232  0.001286938  0.001550376
0.0045	1.818356e-07  1.215084e-06   9.320147e-05  0.000229194  0.0006380446  0.001393815  0.001400555
0.00454	1.818368e-07  1.694364e-06   9.370089e-05  0.0002431371  0.0007921533  0.001315025  0.001375634
0.00458	9.091652e-08  1.156455e-06   8.791771e-05  0.0002581461  0.000782477  0.001472665  0.001716405
0.00462	1.818235e-07  9.601516e-07   7.257087e-05  0.0002309632  0.0007260635  0.001164013  0.001592368
0.00466	1.809974e-07  1.189022e-06   8.116184e-05  0.000241629  0.0008124982  0.001243207  0.001447031
0.0047	1.818539e-07  1.25463e-06   9.048787e-05  0.0002369391  0.0007518129  0.001157877  0.001385371
0.00474	9.094449e-08  9.179004e-07   8.869149e-05  0.0001981146  0.0008265361  0.001098456  0.001237461
0.00478	2.728558e-07  1.96679e-06   7.843618e-05  0.0002222151  0.0007214566  0.001124716  0.001514232
0.00482	9.103971e-08  1.206601e-06   8.127725e-05  0.0001880026  0.0005698936  0.001133701  0.001471182
0.00486	0  2.046212e-06   6.948409e-05  0.0002022691  0.000673166  0.001182611  0.001262011
0.0049	0  1.143749e-06   5.886186e-05  0.0002137416  0.0005999156  0.001018609  0.001186757
0.00494	0  1.610873e-06   9.834315e-05  0.0001796761  0.0007510855  0.0009797133  0.00128009
0.00498	0  1.231728e-06   7.45994e-05  0.0002283739  0.0006533912  0.0009907592  0.001264145
0.00502	0  8.965506e-07   7.319859e-05  0.000210684  0.0004871971  0.0008939744  0.001201692
0.00506	0  7.912121e-07   5.878263e-05  0.0002181681  0.0006303599  0.0008622417  0.001447139
0.0051	0  1.573443e-06   6.637143e-05  0.0002363222  0.0006449634  0.0009909102  0.001116779
0.00514	0  1.482437e-06   5.925788e-05  0.0001657415  0.0005232374  0.001066647  0.001244494
0.00518	0  7.933316e-07   5.932101e-05  0.0002119184  0.0005650522  0.0008529182  0.001303381
0.00522	0  7.335051e-07   5.859747e-05  0.0001682658  0.0006424972  0.0009841608  0.001165284
0.00526	0  1.226535e-06   5.38502e-05  0.0002075196  0.0004821141  0.0009055104  0.001272803
0.0053	0  4.99769e-07   5.047532e-05  0.0001522945  0.0005631457  0.001016883  0.00116234
0.00534	0  2.101062e-06   5.413768e-05  0.0001597856  0.0008251377  0.001142777  0.001152557
0.00538	0  8.23582e-07   4.200577e-05  0.0001849572  0.0006652571  0.001041942  0.001274575
0.00542	0  5.922954e-07   5.270105e-05  0.000173112  0.0005834181  0.001138644  0.0009747027
0.00546	0  6.002878e-07   5.272745e-05  0.0001579731  0.0006844669  0.0009373865  0.0009396186
0.0055	0  1.051548e-06   5.16872e-05  0.0001583984  0.0006894592  0.0008480738  0.001184111
0.00554	0  5.763658e-07   3.608043e-05  0.0001673023  0.0005323791  0.0008812069  0.001036989
0.00558	0  1.13972e-06   5.337876e-05  0.0001557217  0.0005887108  0.000911035  0.001082778
0.00562	0  1.193347e-06   4.496365e-05  0.0001554677  0.0005442312  0.0007669086  0.0009652717
0.00566	0  2.579432e-07   4.573772e-05  0.0001958726  0.000605979  0.0008565315  0.001017378
0.0057	0  6.326159e-07   5.185441e-05  0.0001313902  0.0004281322  0.0008213569  0.0008094842
0.00574	0  6.740474e-07   6.200337e-05  0.0001420234  0.000641153  0.000760923  0.001146848
0.00578	0  5.027e-07   4.077551e-05  0.0001281446  0.0005126052  0.001069576  0.0009943049
0.00582	0  1.012036e-06   3.446241e-05  0.0001714304  0.0004310881  0.0009164571  0.0009696434
0.00586	0  4.610626e-07   4.016739e-05  0.0001193414  0.0006171395  0.0007684319  0.0008557226
0.0059	0  9.003987e-07   4.004212e-05  0.0001365471  0.0004603343  0.0009150962  0.0009275966
0.00594	0  1.993023e-07   4.776838e-05  0.0001502352  0.000383885  0.001000784  0.0009965641
0.00598	0  7.45404e-07   4.469911e-05  0.0001251878  0.0004249194  0.0007501743  0.0007979717
0.00602	0  9.739323e-07   3.865772e-05  0.0001389331  0.0004574037  0.0008755691  0.001145438
0.00606	0  3.889742e-07   3.463058e-05  0.0001315181  0.0005319712  0.0008356298  0.000857148
0.0061	0  3.714091e-07   4.051156e-05  0.000131894  0.000465741  0.0007342079  0.0008793613
0.00614	0  1.122984e-06   3.097409e-05  0.0001587056  0.0004497469  0.0006066594  0.0008677491
0.00618	0  1.624645e-07   3.253555e-05  0.000124405  0.0004345456  0.0007927191  0.0008483635
0.00622	0  8.825111e-07   3.948426e-05  0.0001257242  0.0003853563  0.0007039337  0.0008708684
0.00626	0  5.786334e-07   3.386644e-05  0.0001302217  0.0005267543  0.0006808527  0.000686054
0.0063	0  4.388383e-07   3.584468e-05  0.0001117435  0.0003976953  0.0006859804  0.0008937554
0.00634	0  7.638116e-07   3.457433e-05  0.0001459628  0.0004352343  0.0007161145  0.0008861487
0.00638	0  5.713443e-07   4.581167e-05  0.000100976  0.0003806487  0.0007083904  0.000901665
0.00642	0  4.385911e-07   2.287946e-05  0.0001051602  0.0004671931  0.0006516213  0.0006575717
0.00646	0  5.027189e-07   3.872712e-05  0.0001197461  0.0004038018  0.000613263  0.0008209088
0.0065	0  3.682868e-07   2.681863e-05  0.0001104351  0.0004056634  0.0009258978  0.0007117687
0.00654	0  3.701339e-07   2.438117e-05  0.0001054653  0.0004344825  0.0005941816  0.0008066061
0.00658	0  4.70867e-07   2.886355e-05  0.00016871  0.0005448539  0.0007289322  0.0007875415
0.00662	0  7.745045e-07   2.549216e-05  0.0001110015  0.0005011468  0.0006479061  0.0009682404
0.00666	0  1.014436e-06   3.318263e-05  9.667106e-05  0.0004680804  0.0006271451  0.0008748761
0.0067	0  1.526433e-06   2.856869e-05  0.0001000754  0.0003475651  0.0007037393  0.0006427416
0.00674	0  7.830734e-07   2.796554e-05  9.425434e-05  0.0004175903  0.0006808621  0.0006356251
0.00678	0  2.35973e-07   1.91625e-05  0.0001127983  0.0003619429  0.0006977978  0.0007524721
0.00682	0  4.298433e-07   2.263562e-05  0.0001084513  0.0003331078  0.0006235664  0.0006581014
0.00686	0  6.293663e-07   2.765207e-05  0.0001037358  0.0002814399  0.0006106678  0.0007200597
0.0069	0  6.002054e-07   2.524171e-05  0.0001707519  0.0003020641  0.0006435491  0.0007844452
0.00694	0  1.576261e-07   2.047488e-05  0.000102916  0.0003832272  0.0004918516  0.0006423517
0.00698	0  2.512527e-07   2.095913e-05  9.085592e-05  0.0002730974  0.0007033997  0.0007298588
0.00702	0  3.801342e-07   2.695247e-05  9.261081e-05  0.0003157499  0.0006055321  0.0008601649
0.00706	0  3.288315e-07   1.816255e-05  8.771324e-05  0.0002784403  0.0006901288  0.0006295861
0.0071	0  3.276447e-07   2.796596e-05  0.0001158989  0.000305855  0.0007599496  0.0006904046
0.00714	0  4.25881e-07   2.324778e-05  7.395196e-05  0.0003735482  0.0005107245  0.0006503372
0.00718	0  2.085139e-07   1.409278e-05  8.41993e-05  0.0003892181  0.0005718501  0.0005656954
0.00722	0  4.424627e-07   1.66829e-05  0.0001260682  0.000282253  0.0007921606  0.0007463057
0.00726	0  4.348387e-07   1.60699e-05  7.968799e-05  0.0003028459  0.0006533654  0.0007751065
0.0073	0  2.389927e-07   2.21811e-05  8.394781e-05  0.0003574709  0.0005782574  0.0008791071
0.00734	0  3.057721e-07   2.127779e-05  7.946903e-05  0.0004055759  0.0005461649  0.0005690083
0.00738	0  4.450067e-08   1.965091e-05  0.0001372964  0.000359155  0.0005541426  0.0007492152
0.00742	0  3.591647e-07   1.298013e-05  7.493377e-05  0.0002853126  0.0004663145  0.0005775776
0.00746	0  1.322424e-07   1.389844e-05  8.083702e-05  0.0002989316  0.0005994757  0.0006386082
0.0075	0  4.372776e-07   1.239538e-05  6.888803e-05  0.0002958829  0.0005632278  0.0005795422
0.00754	0  5.296063e-07   1.88673e-05  6.869432e-05  0.0003747431  0.0005674952  0.0004643896
0.00758	0  3.578597e-07   1.370955e-05  8.755361e-05  0.0002643024  0.0004598231  0.0005937665
0.00762	0  1.559018e-07   1.928121e-05  6.850892e-05  0.0003290889  0.0005828215  0.0006105792
0.00766	0  4.78804e-07   1.886185e-05  6.711097e-05  0.0002874089  0.0005824543  0.0006305399
0.0077	0  5.09362e-07   1.53904e-05  9.000976e-05  0.0002893201  0.0005377044  0.0005929499
0.00774	0  2.161983e-07   1.219903e-05  7.656376e-05  0.0002905577  0.0005485731  0.0005941917
0.00778	0  1.301328e-07   1.617108e-05  6.311082e-05  0.0002882621  0.0005195166  0.000730747
0.00782	0  4.637374e-07   1.151203e-05  7.280954e-05  0.0002665735  0.0004917609  0.0005870263
0.00786	0  3.891751e-07   1.742796e-05  6.481089e-05  0.0002311499  0.0006555852  0.000660332
0.0079	0  3.476737e-08   1.103098e-05  7.441279e-05  0.000296832  0.0003814285  0.0005711161
0.00794	0  2.979183e-07   1.656761e-05  7.922777e-05  0.0002467743  0.0005814268  0.000685772
0.00798	0  2.998703e-07   1.651234e-05  7.162083e-05  0.0003530046  0.0004713948  0.0006687043
0.00802	0  2.823547e-07   1.954326e-05  6.143494e-05  0.0003004817  0.0004570684  0.0004832783
0.00806	0  7.463238e-07   1.40505e-05  6.763211e-05  0.0002706994  0.0004488329  0.0005946878
0.0081	0  2.624745e-07   1.72713e-05  7.084159e-05  0.0002403404  0.0004941381  0.00053792
0.00814	0  1.778058e-07   1.722728e-05  6.232198e-05  0.0002280304  0.0004676626  0.0006883698
0.00818	0  1.238564e-07   1.643153e-05  5.380029e-05  0.000204729  0.0004736499  0.000516121
0.00822	0  1.105433e-07   1.253405e-05  4.699189e-05  0.0002122937  0.0004542002  0.000568747
0.00826	0  0   2.084e-05  6.446577e-05  0.0003015388  0.0004746063  0.0004979533
0.0083	0  2.256223e-07   1.09811e-05  5.593648e-05  0.0002019374  0.0003902144  0.0004583785
0.00834	0  2.565746e-07   1.600496e-05  6.335003e-05  0.0002350011  0.0005743626  0.0005106757
0.00838	0  2.104157e-07   1.965113e-05  5.576707e-05  0.0002355382  0.0005059922  0.000487975
0.00842	0  3.010993e-07   1.320862e-05  5.385085e-05  0.0002144444  0.0003597962  0.0004412968
0.00846	0  1.690788e-07   1.004241e-05  6.782783e-05  0.0002423556  0.0004521185  0.0003927426
0.0085	0  1.708115e-07   1.656327e-05  6.2993e-05  0.0003375661  0.0005974127  0.0004813252
0.00854	0  3.065903e-07   1.428984e-05  5.308221e-05  0.0002569836  0.0004770593  0.0004223301
0.00858	0  3.908933e-07   1.031046e-05  5.486906e-05  0.0002018439  0.0004130456  0.0005379899
0.00862	0  2.560022e-07   1.169197e-05  5.266487e-05  0.0001695383  0.0004297364  0.0006106273
0.00866	0  4.11777e-08   1.086173e-05  5.480701e-05  0.0002367587  0.0004421935  0.0005441309
0.0087	0  3.573374e-07   5.447767e-06  5.05943e-05  0.0001592262  0.0003750893  0.0004594947
0.00874	0  1.058492e-07   9.373512e-06  4.262784e-05  0.0002512304  0.0005562279  0.0005984282
0.00878	0  2.874526e-07   1.098719e-05  5.9356e-05  0.0003031437  0.0004081429  0.000443316
0.00882	0  2.250967e-07   9.103301e-06  5.594773e-05  0.0003124367  0.0003895603  0.000474421
0.00886	0  3.056141e-07   1.100711e-05  4.643726e-05  0.0001704448  0.0004522059  0.0005347124
0.0089	0  2.19672e-07   1.347734e-05  5.124841e-05  0.0001796417  0.0003711382  0.0005135275
0.00894	0  3.955485e-07   8.77237e-06  4.984018e-05  0.0002822523  0.0003386159  0.0003363921
0.00898	0  2.542124e-07   1.0504e-05  5.324376e-05  0.0001899617  0.0003505572  0.0005845835
0.00902	0  1.657431e-07   1.079781e-05  8.428309e-05  0.0002436385  0.0003893814  0.0004120186
0.00906	0  9.892748e-08   1.161544e-05  4.424809e-05  0.0002466763  0.0005164446  0.0004063964
0.0091	0  3.530403e-07   9.68921e-06  8.787539e-05  0.000176894  0.0004602934  0.0006050157
0.00914	0  5.905551e-07   8.871808e-06  7.834806e-05  0.0001507257  0.0003573051  0.0003685238
0.00918	0  1.972012e-07   1.094427e-05  5.515349e-05  0.0002494431  0.0004519235  0.0005196049
0.00922	0  1.684125e-07   1.002436e-05  4.761698e-05  0.0001661813  0.0004214581  0.0004032366
0.00926	0  2.38212e-07   9.975984e-06  4.085653e-05  0.0001630871  0.0004176456  0.000513277
0.0093	0  2.054622e-07   8.447801e-06  4.309134e-05  0.000189089  0.0003613343  0.0004558981
0.00934	0  3.646014e-07   7.068722e-06  4.187532e-05  0.0002053449  0.0003415184  0.0004672268
0.00938	0  5.349711e-08   7.065919e-06  3.351785e-05  0.0001661235  0.0004052664  0.0004985767
0.00942	0  2.418933e-07   6.404965e-06  3.506757e-05  0.0002315191  0.0003242812  0.0004503267
0.00946	0  1.284494e-07   1.043898e-05  3.936886e-05  0.0002113191  0.0004239393  0.0003831157
0.0095	0  2.543759e-07   5.16285e-06  3.116073e-05  0.0002696882  0.0003383133  0.0004410951
0.00954	0  1.655657e-07   8.992767e-06  4.608789e-05  0.0001560313  0.0003396467  0.0005029781
0.00958	0  2.038461e-07   4.700854e-06  4.370945e-05  0.0001462392  0.0004009514  0.0004608479
0.00962	0  2.21938e-07   7.476422e-06  3.26308e-05  0.0001997189  0.0004212574  0.0003884479
0.00966	0  6.019576e-08   9.182998e-06  3.613588e-05  0.0002117524  0.0003619694  0.0004961677
0.0097	0  0   9.396305e-06  3.988353e-05  0.0002194255  0.0003334244  0.0004331726
0.00974	0  5.349732e-08   6.638934e-06  3.785152e-05  0.0002102275  0.0003757586  0.0004079065
0.00978	0  8.807835e-08   7.730093e-06  3.971796e-05  0.0001639392  0.0003682167  0.0003829146
0.00982	0  5.003733e-08   5.967467e-06  3.61059e-05  0.0001708788  0.0004975136  0.0004352951
0.00986	0  4.101255e-08   6.01743e-06  3.327306e-05  0.0003091307  0.0003699993  0.0003713284
0.0099	0  1.710577e-07   5.010282e-06  3.877228e-05  0.0001414041  0.0002927324  0.0003467534
0.00994	0  1.00074e-07   6.882354e-06  2.623568e-05  0.0001585929  0.0003299246  0.0004419445
0.00998	0  3.607869e-08   6.964766e-06  3.040575e-05  0.0001965241  0.0002564256  0.0004101585
0.01002	0  1.810135e-07   9.047808e-06  3.967847e-05  0.0001728484  0.0003617689  0.0005445449
0.01006	0  3.189347e-07   5.947552e-06  2.822289e-05  0.0001908192  0.0002597496  0.0003607105
0.0101	0  1.171015e-07   1.040625e-05  3.979145e-05  0.000220526  0.0003677771  0.0003886164
0.01014	0  0   8.020008e-06  3.428091e-05  0.0001592014  0.0002710075  0.0003978464
0.01018	0  1.001974e-07   5.490907e-06  3.281885e-05  0.0001590282  0.0003288178  0.0004457114
0.01022	0  2.535015e-07   8.319104e-06  3.170084e-05  0.000247451  0.0003978016  0.0004147868
0.01026	0  1.718165e-07   5.004637e-06  3.663767e-05  0.0001860086  0.0002831019  0.0002877789
0.0103	0  2.690911e-07   3.361806e-06  4.140084e-05  0.0001956673  0.000299647  0.0003382061
0.01034	0  2.260863e-07   7.528909e-06  4.100787e-05  0.0001735248  0.0003081566  0.0003290055
0.01038	0  7.628239e-08   3.954667e-06  3.067152e-05  0.0001372816  0.0003337619  0.0002839256
0.01042	0  1.126559e-07   6.241349e-06  4.107775e-05  0.0001545704  0.0003464029  0.0004083847
0.01046	0  2.302857e-07   6.772838e-06  3.902605e-05  0.0001799673  0.0002505783  0.0004054994
0.0105	0  1.409999e-07   7.760442e-06  3.144345e-05  0.000148405  0.0003320509  0.0003032145
0.01054	0  3.748227e-07   4.01243e-06  2.576268e-05  0.0001662243  0.0003257117  0.0003085212
0.01058	0  5.916049e-08   4.158162e-06  2.471383e-05  0.0001369074  0.0002337012  0.0003436958
0.01062	0  1.272233e-07   6.407142e-06  2.113743e-05  0.0001859582  0.0002610498  0.0003390881
0.01066	0  3.056324e-07   5.51082e-06  2.774496e-05  9.811775e-05  0.0002717688  0.0003585225
0.0107	0  6.000697e-08   4.918185e-06  2.574596e-05  0.0001668883  0.0002313243  0.0003722708
0.01074	0  1.800057e-07   6.578769e-06  3.459573e-05  0.0001442798  0.0002663636  0.0003610694
0.01078	0  1.661063e-07   7.476777e-06  2.084845e-05  0.0001036314  0.0002675507  0.0003780682
0.01082	0  2.124533e-07   3.890689e-05  3.544161e-05  0.0001622382  0.0002430417  0.0003208661
0.01086	0  5.719179e-07   3.901366e-06  3.257732e-05  0.000134561  0.0002722548  0.0003109547
0.0109	0  2.784263e-07   4.764469e-06  2.598262e-05  0.0001499193  0.0004082261  0.000352525
