t	Imed
4251.689	4173.782835
4264.892	4168.249599
4278.096	4169.759807
4291.301	4165.568577
4304.504	4158.55268
4317.708	4163.267982
4330.912	4162.920916
4344.116	4158.506634
4357.321	4156.985641
4370.525	4161.059372
4383.728	4155.38935
4396.933	4145.802938
4410.137	4150.797164
4423.34	4145.290527
4436.545	4137.773799
4449.749	4134.524305
4462.952	4135.307027
4476.156	4134.241196
4489.361	4135.988355
4502.565	4130.878197
4515.769	4125.841987
4528.972	4131.237561
4542.177	4133.969526
4555.381	4120.158188
4568.584	4121.923206
4581.789	4116.972297
4594.992	4115.507882
4608.196	4118.269401
4621.401	4113.412171
4634.604	4111.350997
4647.808	4105.132691
4661.012	4102.017923
4674.216	4103.199447
4687.421	4105.249206
4700.625	4104.108143
4713.829	4102.059917
4727.033	4101.323369
4740.236	4091.963497
4753.44	4101.770073
4766.645	4092.75411
4779.849	4087.792281
4793.052	4081.966736
4806.257	4084.320473
4819.46	4085.130371
4832.664	4087.023788
4845.869	4078.290289
4859.073	4082.950373
4872.276	4080.539471
4885.48	4073.764626
4898.685	4069.518612
4911.888	4072.762708
4925.092	4074.354616
4938.297	4066.84089
4951.501	4067.079432
4964.705	4066.507215
4977.91	4057.044748
4991.113	4061.433626
5004.316	4045.212368
5017.521	4045.806076
5030.724	4045.80149
5043.928	4046.014298
5057.133	4048.727167
5070.336	4043.298233
5083.541	4041.101681
5096.744	4047.805357
5109.948	4042.652496
5123.153	4046.997453
5136.356	4034.488793
5149.561	4039.663229
5162.764	4033.581847
5175.968	4034.632597
5189.172	4028.73945
5202.376	4027.821518
5215.58	4026.984358
5228.785	4025.553121
5241.989	4025.184563
5255.192	4023.422181
5268.397	4020.554742
5281.6	4017.314351
5294.805	4012.916228
5308.008	4022.146717
5321.213	4020.754408
5334.416	4021.169776
5347.621	4022.6585
5360.824	4012.738511
5374.029	4011.96912
5387.232	4017.735334
5400.436	4019.671875
5413.64	4006.620958
5426.845	4008.008644
5440.048	4011.686204
5453.252	4006.999894
5466.456	4000.151271
5479.661	4001.590531
5492.865	4004.919023
5506.068	4005.318301
5519.273	4006.314614
5532.476	4012.034572
5545.681	4003.989037
5558.884	4000.767616
5572.089	3995.947238
5585.292	3996.850582
5598.497	3997.855103
5611.7	3993.430409
5624.904	3996.874502
5638.109	3998.089143
5651.313	3998.559572
5664.516	3988.3682
5677.721	3988.099685
5690.925	3988.628002
5704.128	3989.25394
5717.333	3978.751059
5730.536	3975.515115
5743.741	3984.643993
5756.944	3983.942607
5770.148	3980.098805
5783.352	3987.145906
5796.557	3978.86512
5809.76	3962.486079
5822.965	3962.767392
5836.168	3960.104494
5849.372	3957.436867
5862.577	3954.879879
5875.78	3954.629624
5888.985	3968.977729
5902.188	3979.646183
5915.393	3970.107014
5928.596	3964.891308
5941.801	3973.44844
5955.004	3965.836146
5968.209	3963.226324
5981.412	3953.737299
5994.616	3960.853254
6007.821	3960.331039
6021.025	3955.914544
6034.228	3951.747367
6047.433	3951.54445
6060.636	3957.357469
6073.84	3953.666043
6087.045	3948.863745
6100.248	3949.121831
6113.452	3951.6056
6126.657	3949.595508
6139.861	3951.067116
6153.065	3953.241199
6166.268	3945.203822
6179.472	3940.184497
6192.677	3943.241368
6205.88	3946.407523
6219.085	3944.060974
6232.288	3947.090026
6245.493	3943.498258
6258.696	3939.68782
6271.9	3940.631705
6285.105	3941.150916
6298.309	3946.760148
6311.512	3944.804298
6324.716	3938.412994
6337.921	3938.96094
6351.125	3943.457744
6364.328	3940.825526
6377.533	3939.532224
6390.736	3940.748429
6403.94	3937.041755
6417.145	3940.9646
6430.349	3944.002389
6443.552	3936.981498
6456.756	3937.557361
6469.96	3930.807177
6483.165	3929.7325
6496.369	3924.736797
6509.573	3932.510266
6522.776	3924.807554
6535.981	3920.347377
6549.185	3921.258197
6562.389	3916.281492
6575.593	3918.410804
6588.797	3910.291639
6602	3905.843557
6615.204	3902.720286
6628.408	3904.559644
6641.613	3900.676652
6654.816	3898.661776
6668.021	3896.864526
6681.224	3898.817866
6694.429	3889.76747
6707.633	3897.167549
6720.836	3893.885864
6734.041	3891.467317
6747.245	3892.867872
6760.449	3891.690998
6773.653	3892.85221
6786.857	3883.561337
6800.061	3882.198319
6813.264	3894.110405
6826.468	3884.68181
6839.673	3881.78896
6852.876	3883.661939
6866.081	3885.465226
6879.284	3883.959959
6892.489	3885.149589
6905.693	3879.611806
6918.897	3887.270313
6932.1	3881.802584
6945.305	3878.505405
6958.508	3880.855856
6971.712	3877.078424
6984.917	3883.406949
6998.121	3876.642905
7011.324	3873.452054
7024.528	3876.192592
7037.733	3868.946323
7050.937	3877.291215
7064.14	3877.703913
7077.344	3864.770052
7090.549	3874.529306
7103.752	3874.291225
7116.957	3912.38066
7130.16	3924.401153
7143.365	3929.894383
7156.568	3932.583149
7169.772	3945.043825
7182.977	3941.430053
7196.18	3942.761471
7209.385	3950.372922
7222.588	3948.808002
7235.793	3949.769562
7248.997	3955.448048
7262.2	3955.363543
7275.405	3951.097373
7288.609	3954.636219
7301.813	3944.662333
7315.017	3944.744425
7328.22	3951.904962
7341.425	3954.715305
7354.628	3952.299333
7367.833	3949.699223
7381.036	3948.032033
7394.24	3952.61016
7407.445	3953.958594
7420.649	3955.885304
7433.853	3944.142276
7447.057	3920.923292
7460.261	3891.045674
7473.465	3883.750156
7486.668	3882.455486
7499.872	3874.580425
7513.077	3924.619006
7526.28	3924.114149
7539.485	3926.160573
7552.688	3934.05553
7565.892	3932.76264
7579.097	3937.882734
7592.3	3937.861041
7605.504	3932.409151
7618.708	3935.637539
7631.913	3937.935999
7645.117	3941.953315
7658.32	3940.57562
7671.525	3939.490594
7684.729	3948.574507
7697.933	3946.586285
7711.137	3943.498743
7724.34	3942.96703
7737.545	3939.952241
7750.748	3939.188937
7763.953	3935.480485
7777.157	3932.773929
7790.36	3929.459215
7803.565	3935.234993
7816.769	3931.902472
7829.972	3934.221126
7843.177	3928.347874
7856.38	3933.390122
7869.585	3931.336937
7882.788	3929.476079
7895.992	3931.141451
7909.196	3932.765443
7922.4	3932.511136
7935.605	3933.127598
7948.808	3930.496222
7962.012	3927.07736
7975.216	3932.866695
7988.421	3932.711485
8001.625	3929.986685
8014.828	3929.584233
8028.033	3931.851086
8041.237	3928.903109
8054.44	3927.94318
8067.644	3926.118404
8080.849	3922.087894
8094.053	3927.390057
8107.257	3925.462537
8120.461	3915.998002
8133.664	3920.132118
8146.869	3925.186539
8160.072	3924.483567
8173.277	3925.58337
8186.481	3917.800397
8199.685	3924.805323
8212.888	3923.379697
8226.093	3905.036911
8239.297	3918.682556
8252.5	3917.112848
8265.705	3919.554089
8278.909	3917.001535
8292.112	3917.45895
8305.317	3919.230586
8318.521	3913.393399
8331.724	3923.479236
8344.929	3920.765814
8358.133	3919.34953
8371.336	3921.006132
8384.541	3914.542545
8397.745	3913.660601
8410.949	3911.590993
8424.152	3908.473371
8437.357	3909.032265
8450.561	3914.902895
8463.764	3907.949447
8476.969	3907.447191
8490.173	3913.672746
8503.376	3902.85873
8516.581	3909.26096
8529.785	3914.507751
8542.988	3908.195166
8556.193	3906.533225
8569.397	3909.776961
8582.601	3909.96215
8595.804	3907.979319
8609.009	3910.886117
8622.213	3903.287308
8635.416	3911.014013
8648.621	3903.2384
8661.824	3907.827585
8675.028	3905.545606
8688.233	3902.117029
8701.436	3903.468681
8714.641	3902.537251
8727.845	3901.618766
8741.049	3901.48148
8754.252	3908.09446
8767.457	3904.149161
8780.66	3898.430883
8793.864	3902.839639
8807.069	3905.770851
8820.273	3905.238195
8833.476	3903.084937
8846.681	3903.817709
8859.884	3906.40733
8873.089	3903.453919
8886.292	3895.5065
8899.496	3899.891389
8912.701	3894.352963
8925.905	3898.189179
8939.109	3901.686945
8952.313	3899.674157
8965.517	3898.043428
8978.72	3900.770355
8991.925	3903.996898
9005.128	3901.943702
9018.333	3895.385409
9031.537	3891.895696
9044.74	3907.225138
9057.945	3908.500344
9071.149	3905.163996
9084.352	3906.118253
9097.557	3905.430467
9110.761	3904.77682
9123.965	3897.961651
9137.168	3892.464416
9150.373	3902.22494
9163.576	3904.487311
9176.78	3892.951946
9189.985	3898.940705
9203.188	3896.748831
9216.392	3889.452164
9229.597	3891.856211
9242.8	3897.205999
9256.005	3897.561419
9269.209	3899.130643
9282.412	3888.50029
9295.617	3879.305206
9308.82	3891.995541
9322.025	3888.279259
9335.229	3894.455894
9348.433	3893.116646
9361.636	3892.14444
9374.84	3892.552657
9388.045	3891.068917
9401.248	3842.681955
9414.452	3874.814196
9427.656	3873.972536
9440.86	3877.271483
9454.065	3883.542299
9467.269	3885.468096
9480.473	3887.755258
9493.676	3894.996943
9506.88	3891.039178
9520.084	3892.138779
9533.289	3890.417624
9546.493	3886.33161
9559.696	3884.031212
9572.901	3867.232015
9586.104	3882.236888
9599.309	3887.465246
9612.513	3886.874848
9625.716	3891.807222
9638.92	3888.266998
9652.125	3883.680502
9665.329	3886.516563
9678.532	3893.752439
9691.736	3887.053709
9704.94	3887.213969
9718.144	3891.47931
9731.349	3886.427202
9744.552	3885.773559
9757.757	3882.377677
9770.961	3888.457292
9784.165	3891.587348
9797.369	3887.015746
9810.572	3882.58201
9823.777	3852.31198
9836.98	3878.339907
9850.185	3880.050464
9863.389	3882.084273
9876.592	3877.261791
9889.797	3878.35563
9903	3822.064292
9916.205	3824.288992
9929.408	3853.6888
9942.613	3867.080429
9955.817	3868.06094
9969.02	3869.351249
9982.225	3866.538519
9995.428	3874.62373
10008.632	3879.412964
10021.837	3879.2945
10035.04	3890.280098
10048.245	3880.656261
10061.449	3877.770555
10074.652	3879.799537
10087.856	3879.430302
10101.06	3877.481032
10114.265	3878.583287
10127.469	3880.588402
10140.672	3877.362505
10153.877	3880.267604
10167.08	3877.042951
10180.285	3885.107216
10193.488	3882.506539
10206.693	3887.439212
10219.896	3882.344645
10233.1	3880.155106
10246.305	3877.02807
10259.508	3880.558277
10272.713	3885.491436
10285.917	3887.611225
10299.12	3887.347294
10312.325	3889.285774
10325.529	3886.565327
10338.732	3887.303326
10351.937	3882.829198
10365.14	3884.011522
10378.345	3880.872509
10391.548	3879.051024
10404.753	3878.644538
10417.956	3873.774008
10431.161	3871.841489
10444.365	3880.120641
10457.569	3878.005444
10470.773	3884.899639
10483.976	3881.193173
10497.181	3872.245012
10510.384	3870.701053
10523.588	3877.881377
10536.792	3882.433331
10549.997	3874.939216
10563.201	3879.637838
10576.404	3877.70375
10589.609	3873.835457
10602.813	3871.650526
10616.017	3881.556218
10629.22	3875.077321
10642.424	3864.141517
10655.629	3869.670431
10668.832	3875.399439
10682.036	3868.696711
10695.241	3876.01378
10708.445	3876.09254
10721.649	3876.432889
10734.853	3871.886429
10748.056	3878.071698
10761.26	3872.00419
10774.464	3873.523046
10787.669	3869.139379
10800.872	3871.471093
10814.077	3863.85171
10827.28	3877.215679
10840.485	3875.251034
10853.689	3873.909583
10866.892	3872.062419
10880.097	3875.275357
10893.301	3873.937509
10906.504	3868.003524
10919.708	3864.874213
10932.913	3814.116801
10946.117	3801.342156
10959.321	3804.40539
10972.524	3799.509192
10985.728	3798.940153
10998.933	3796.258468
11012.137	3792.366792
11025.34	3793.328055
11038.544	3795.58835
11051.749	3794.790275
11064.953	3796.138968
11078.156	3792.494776
11091.361	3788.802863
11104.564	3789.64253
11117.768	3794.169417
11130.973	3791.862515
11144.177	3788.901988
11157.38	3777.930368
11170.585	3794.469559
11183.789	3787.30991
