t	Imed
0	6767.730684
13.205	6765.49712
26.409	6760.840764
39.612	6758.612457
52.818	6734.258946
66.02	6703.930161
79.224	6676.715625
92.429	6644.739266
105.633	6615.498524
118.837	6587.005848
132.04	6556.344204
145.245	6499.52379
158.449	6474.860782
171.652	6447.684116
184.857	6418.719995
198.061	6388.125826
211.264	6365.610518
224.468	6344.442437
237.673	6313.547136
250.877	6302.969097
264.08	6273.680671
277.285	6226.62745
290.489	6204.152039
303.692	6170.942489
316.897	6148.530101
330.1	6132.700452
343.305	6104.736972
356.508	6084.902676
369.713	6066.035159
382.916	6042.593995
396.121	6014.98719
409.325	5983.406764
422.529	5962.213765
435.732	5939.524265
448.937	5918.883949
462.141	5900.374873
475.344	5876.486876
488.549	5859.84742
501.752	5842.09384
514.957	5821.692138
528.161	5809.275675
541.365	5769.035744
554.568	5757.738922
567.772	5737.638426
580.977	5716.813393
594.181	5697.343663
607.384	5677.189094
620.588	5667.764008
633.793	5650.752164
646.997	5638.138811
660.2	5620.663769
673.405	5586.197394
686.609	5565.12584
699.813	5567.409003
713.016	5541.797119
726.22	5525.82757
739.425	5509.659078
752.629	5504.712476
765.832	5475.899404
779.036	5469.807293
792.241	5456.360468
805.444	5429.302157
818.649	5408.865542
831.852	5394.282365
845.057	5385.530671
858.261	5368.638414
871.465	5367.571667
884.668	5351.530733
897.873	5330.309767
911.077	5324.930354
924.28	5314.865426
937.484	5274.912471
950.689	5270.49015
963.892	5253.734414
977.097	5246.254213
990.3	5240.35578
1003.505	5225.431893
1016.709	5212.687325
1029.912	5199.814111
1043.116	5192.469063
1056.32	5177.01365
1069.525	5150.908645
1082.728	5138.33421
1095.932	5132.730888
1109.137	5120.270538
1122.34	5109.752508
1135.545	5094.519991
1148.748	5087.813602
1161.953	5078.015311
1175.156	5068.598505
1188.361	5059.200633
1201.565	5036.914148
1214.769	5028.515496
1227.972	5024.245086
1241.177	5010.520356
1254.38	5001.390735
1267.585	4990.597136
1280.788	4982.667241
1293.993	4971.186741
1307.196	4956.988945
1320.401	4956.928445
1333.604	4936.000087
1346.809	4927.976787
1360.012	4917.112337
1373.217	4913.618672
1386.421	4893.582459
1399.624	4887.678684
1412.829	4879.740078
1426.032	4873.804025
1439.236	4865.207074
1452.44	4859.450789
1465.645	4839.960062
1478.849	4838.03536
1492.053	4823.012181
1505.256	4817.205285
1518.461	4806.792111
1531.665	4793.917836
1544.868	4791.933595
1558.072	4782.067678
1571.276	4772.812162
1584.48	4771.664832
1597.685	4757.940073
1610.888	4747.180525
1624.093	4742.986658
1637.297	4731.279061
1650.5	4725.145692
1663.705	4712.335452
1676.908	4711.747236
1690.113	4702.044329
1703.316	4695.375
1716.521	4688.799223
1729.724	4674.930331
1742.929	4667.952625
1756.132	4666.437325
1769.337	4651.75242
1782.54	4648.315829
1795.744	4641.190237
1808.949	4641.858603
1822.152	4636.495683
1835.357	4624.188886
1848.561	4615.550785
1861.765	4606.187045
1874.968	4588.442171
1888.173	4592.383607
1901.376	4579.763491
1914.581	4578.612258
1927.785	4569.676908
1940.989	4566.036984
1954.193	4557.877061
1967.396	4547.93195
1980.601	4542.748279
1993.805	4535.661842
2007.008	4528.998227
2020.212	4527.179367
2033.416	4515.234026
2046.62	4512.154227
2059.824	4515.640797
2073.029	4502.902328
2086.233	4500.266886
2099.436	4489.020585
2112.641	4482.917226
2125.844	4477.41371
2139.049	4469.332253
2152.252	4466.694092
2165.457	4459.845176
2178.661	4454.877278
2191.864	4452.264124
2205.069	4445.058736
2218.272	4437.133997
2231.476	4438.229634
2244.681	4425.802211
2257.885	4419.595736
2271.088	4410.338649
2284.293	4405.550018
2297.496	4404.933611
2310.7	4387.797157
2323.905	4393.505547
