t	Imed
6330	5660.385201
6345	5657.530113
6360.001	5654.225045
6375.001	5641.440888
6390	5648.42161
6405	5648.237656
6420	5637.964763
6435.001	5630.418057
6450.001	5625.669287
6465.001	5645.597966
6480	5635.158107
6495.001	5631.000687
6510.001	5625.428711
6525.001	5633.434276
6540	5620.699887
6555.001	5608.625286
6570	5608.698104
6585.001	5618.217076
6600.001	5617.956031
6615.001	5615.45939
6630	5606.550294
6645.001	5605.514402
6660	5602.37014
6675.001	5605.542053
6690	5598.930222
6705	5592.846545
6720.001	5600.186597
6735.001	5592.868929
6750	5590.511916
6765.001	5598.613177
6780.001	5578.078366
6795	5584.239671
6810.001	5585.26388
6825	5587.039016
6840	5577.304278
6855.001	5570.269647
6870.001	5571.162193
6885.001	5572.568471
6900	5558.801702
6915	5560.255917
6930.001	5567.064217
6945	5561.55715
6960	5559.698257
6975.001	5553.003339
6990.001	5550.209271
7005	5530.774294
7020	5534.508059
7035	5542.201113
7050	5545.390001
7065.001	5545.328167
7080.001	5539.061751
7095.001	5526.818384
7110.001	5529.444919
7125	5529.953252
7140	5525.773559
7155	5524.071363
7170.001	5512.836723
7185	5513.111067
7200.001	5513.458476
7215	5521.116533
7230	5513.682993
7245.001	5505.976888
7260.001	5504.737062
7275	5504.122981
7290.001	5504.853437
7305.001	5501.235732
7320	5500.173535
7335	5491.886513
7350.001	5497.566066
7365.001	5490.988005
7380	5486.217863
7395	5476.081958
7410.001	5484.372452
7425	5482.479199
7440.001	5474.603582
7455	5474.139438
7470	5465.838145
7485	5468.591509
7500.001	5466.978823
7515	5458.22584
7530.001	5444.876455
7545	5455.503763
7560.001	5457.952878
7575	5447.513395
7590	5437.22192
7605.001	5449.028767
7620	5455.965615
7635.001	5448.511486
7650	5442.569783
7665	5439.588616
7680.001	5437.673818
7695.001	5443.059661
7710	5437.224998
7725.001	5432.212445
7740.001	5435.349356
7755.001	5436.451186
7770	5426.083252
7785.001	5429.300469
7800.001	5434.069883
7815.001	5432.282391
7830.001	5423.216641
7845.001	5420.825794
7860	5404.022548
7875	5419.456134
7890.001	5415.531096
7905.001	5416.2551
7920	5428.555138
7935.001	5421.210063
7950	5409.002322
7965.001	5416.570623
7980	5409.799748
7995	5408.301196
8010	5406.60787
8025	5394.547293
8040	5418.583838
8055.001	5396.606257
8070	5403.585626
8085.001	5390.108772
8100.001	5386.789332
8115	5387.606195
8130	5379.414359
8145	5384.690013
8160.001	5392.958424
8175.001	5381.772094
8190.001	5383.45323
8205	5375.269934
8220.001	5372.336364
8235	5372.714228
8250	5381.54708
8265.001	5370.423285
8280	5378.05244
8295	5376.804176
8310.001	5371.529855
8325.001	5359.412542
8340.001	5363.465857
8355	5359.854753
8370.001	5366.114414
8385.001	5362.645284
8400.001	5352.580538
8415.001	5350.244911
8430	5353.447094
8445.001	5352.691147
8460.001	5345.250703
8475.001	5344.411707
8490	5345.098003
8505	5339.531281
8520.001	5325.399135
8535	5343.46286
8550.001	5338.333311
8565	5350.4474
8580.001	5343.024848
8595.001	5338.659991
8610.001	5332.33134
8625	5336.134396
8640	5336.759654
8655.001	5332.710517
8670	5326.751973
8685.001	5327.960353
8700.001	5314.166096
8715	5324.621444
8730.001	5317.167522
8745	5321.934685
8760	5319.292088
8775.001	5318.343748
8790	5308.313771
8805.001	5288.109394
8820.001	5284.62072
8835	5287.947003
8850	5305.766113
8865.001	5302.005523
8880.001	5306.438137
8895.001	5301.965543
8910	5308.759897
8925	5306.904725
8940.001	5297.375907
8955	5297.479079
8970.001	5294.138669
8985	5296.937834
9000	5292.070877
9015	5291.785697
9030	5283.377325
9045.001	5288.91691
9060.001	5281.483533
9075	5278.908374
9090.001	5272.753869
9105.001	5274.694592
9120.001	5283.210203
9135	5278.120299
9150	5271.544252
9165	5274.925482
9180.001	5274.544709
9195	5275.869379
9210	5270.230938
9225	5265.155243
9240.001	5269.100008
9255.001	5256.900891
9270.001	5256.710565
9285	5261.804699
9300	5261.049754
9315.001	5258.764564
9330	5256.319264
9345.001	5256.058525
9360	5249.98997
9375.001	5237.186993
9390.001	5252.813038
9405	5251.589248
9420	5244.547676
9435.001	5248.99273
9450	5248.649556
9465	5243.879294
9480.001	5239.50353
9495	5245.744007
9510	5240.392185
9525	5239.553513
9540	5233.199428
9555.001	5244.468807
9570	5225.902718
9585	5205.348203
9600	5236.647556
9615.001	5225.288976
9630.001	5223.1762
9645	5220.839626
9660.001	5227.656124
9675.001	5233.31421
9690.001	5222.692402
9705	5215.914667
9720	5213.65378
9735.001	5211.445686
9750.001	5214.273323
9765.001	5207.720025
9780	5214.917717
9795.001	5211.208027
9810	5192.863992
9825.001	5210.031326
9840	5201.517256
9855.001	5193.410023
9870	5197.545671
9885.001	5192.503429
9900	5193.855383
9915.001	5199.726246
9930	5202.346993
9945.001	5199.118839
9960.001	5188.097282
9975.001	5186.030168
9990	5192.865514
10005	5190.05803
10020.001	5188.706439
10035	5180.190385
10050	5178.37401
10065.001	5185.815556
10080.001	5179.251071
10095	5179.006436
10110	5182.299508
10125	5172.98014
10140.001	5180.311452
10155.001	5165.882912
10170.001	5168.239181
10185	5174.423284
10200	5170.738981
10215.001	5163.945518
10230.001	5172.314312
10245	5164.434497
10260	5172.394252
10275.001	5168.303832
10290	5160.114423
10305	5163.986449
10320.001	5157.223523
10335.001	5153.887243
10350	5165.34868
10365	5159.763222
10380.001	5150.616333
10395.001	5152.742201
10410	5150.934557
10425	5152.035522
10440	5147.297066
10455	5145.446962
10470.001	5144.724538
10485	5133.66825
10500	5140.147576
10515.001	5141.135387
10530	5135.284672
10545.001	5132.404898
10560	5142.041502
10575	5139.690346
10590.001	5134.883858
10605.001	5134.172845
10620	5136.099756
10635.001	5134.192036
10650	5128.509195
10665.001	5130.664833
10680	5129.380452
10695	5124.11144
10710.001	5128.924178
10725	5117.912447
10740.001	5118.131534
10755.001	5124.44964
10770	5122.703074
10785	5118.876944
10800	5121.768957
10815.001	5111.37175
10830	5119.555303
10845.001	5105.689357
10860	5114.143143
10875.001	5098.890664
10890.001	5091.763735
10905	5109.339161
10920.001	5114.738082
10935.001	5119.694005
10950	5106.732043
10965	5106.066073
10980.001	5097.156514
10995.001	5104.426336
11010	5107.890179
11025	5101.196706
11040	5109.118739
11055.001	5095.276916
11070	5099.124016
11085.001	5089.606884
11100	5098.597157
11115.001	5096.182759
11130	5092.756972
11145.001	5091.044258
11160.001	5066.038287
11175	5058.739739
11190.001	5069.078167
11205	5092.028159
11220	5089.884319
11235.001	5091.520754
11250.001	5077.762127
11265	5083.308658
11280.001	5079.389582
11295.001	5096.113122
11310	5088.054929
11325	5091.934379
11340	5081.329308
11355.001	5082.868834
11370	5075.102995
11385.001	5072.93424
11400	5053.359762
11415	5071.121805
11430.001	5076.978842
11445	5071.968367
11460	5057.354203
11475.001	5050.073007
11490	5057.698264
11505.001	5063.019653
11520	5054.876529
11535	5053.123904
11550.001	5061.005583
11565	5059.030502
11580.001	5068.400052
11595	5074.67036
11610.001	5043.973827
11625	5043.297113
11640.001	5061.971884
11655	5056.899383
11670.001	5052.781135
11685	5063.744342
11700.001	5051.944368
11715	5044.199148
11730	5050.557301
11745.001	5049.585375
11760	5046.427132
11775.001	5039.195255
11790	5040.03017
11805	5046.233608
11820.001	5037.79684
11835.001	5042.758355
11850.001	5041.369345
11865	5034.225147
11880.001	5037.813983
11895.001	5035.982007
11910.001	5028.939647
11925.001	5030.905492
11940.001	5035.182377
11955.001	5024.361642
11970	5027.009075
11985	5029.98667
12000.001	5035.245278
12015.001	5034.892728
12030	5032.801606
12045.001	5029.412878
12060	5028.91071
12075.001	5012.230695
12090.001	5022.79516
12105	5017.3451
12120	5009.226484
12135	5023.318609
12150.001	5020.81978
12165	5018.192045
12180	5008.842037
12195.001	5014.6272
12210	5019.486235
12225	5021.045162
12240.001	5014.596541
12255.001	5013.276592
12270	5018.521491
12285.001	5009.033457
12300.001	5008.858551
12315.001	5010.791568
12330	5010.045466
12345.001	5006.547314
12360.001	5012.027138
12375	5003.272214
12390	5003.989148
12405.001	5008.533863
12420	4996.302515
12435.001	5011.147384
12450.001	4995.080604
12465	4993.581972
12480.001	4998.541187
12495	4990.647972
12510.001	4998.361303
12525.001	4999.852999
12540.001	4988.614672
12555.001	4995.430501
12570.001	4992.737346
12585	5001.253059
12600.001	5006.020743
12615	4998.287786
12630.001	4993.718371
12645	4994.765203
12660.001	4982.619057
12675	5002.091916
12690.001	4997.120439
12705.001	4999.341568
12720.001	5001.528425
12735.001	4983.966224
12750	4993.069769
12765	4998.52945
12780.001	4981.069739
12795	4974.252423
12810	4988.727349
12825	4984.816416
12840.001	4987.969934
12855	4981.485869
12870.001	4984.323296
12885.001	4986.471343
12900	4983.768571
12915	4978.878611
12930.001	4981.991572
12945	4981.904369
12960	4977.570206
12975	4970.061929
12990.001	4980.257902
13005.001	4976.704074
13020	4980.754678
13035.001	4978.444832
13050.001	4980.011994
13065.001	4975.663075
13080	4981.952684
13095	4974.095999
13110.001	4976.225031
13125	4971.196364
13140.001	4967.247271
13155	4965.324213
13170.001	4978.195902
13185	4970.200125
13200.001	4960.964724
13215	4956.354463
13230.001	4968.619901
13245	4965.639211
13260	4969.728416
13275	4951.727579
13290.001	4964.420314
13305.001	4965.771839
13320.001	4956.824377
13335	4956.173408
13350	4957.951335
13365.001	4951.9144
13380	4941.461276
13395.001	4960.216446
13410.001	4957.998661
13425	4950.845401
13440.001	4949.456595
13455.001	4950.08557
13470	4943.446217
13485.001	4936.852849
13500	4939.250718
13515.001	4939.995824
13530.001	4950.3647
13545	4927.582764
13560.001	4944.25689
13575.001	4932.245192
13590.001	4932.445183
13605	4930.152299
13620	4927.958187
13635.001	4937.203109
13650	4923.339283
13665.001	4933.173345
13680	4925.90712
13695	4925.837071
13710	4930.378968
13725.001	4919.028772
13740	4921.608651
13755.001	4922.093234
13770.001	4923.046452
