t	Imed
0	12521.45409
13.203	12528.651
26.405	12539.33336
39.607	12544.13853
52.808	12509.27079
66.01	12467.62413
79.213	12395.93142
92.414	12330.43612
105.617	12279.08257
118.818	12198.0178
132.021	12054.82304
145.223	11963.9691
158.424	11891.47437
171.626	11801.59189
184.828	11748.36939
198.031	11675.42968
211.233	11624.19306
224.434	11526.32118
237.637	11451.38226
250.839	11396.00911
264.04	11239.43771
277.242	11209.59918
290.445	11107.1708
303.646	11075.29803
316.849	11007.97864
330.05	10960.30956
343.253	10893.08479
356.455	10843.08074
369.656	10792.31652
382.859	10720.50215
396.06	10612.07461
409.263	10563.53879
422.465	10506.55111
435.666	10468.26961
448.869	10420.44837
462.071	10368.43489
475.272	10316.13253
488.474	10265.85575
501.677	10228.65308
514.879	10182.52166
528.08	10074.65479
541.282	10036.47108
554.485	9995.763902
567.686	9956.447435
580.888	9891.428985
594.091	9868.723359
607.292	9845.438198
620.495	9798.339455
633.697	9752.804049
646.898	9695.793438
660.101	9644.891913
673.302	9593.865355
686.504	9569.681813
699.707	9547.669232
712.909	9490.328915
726.11	9451.596947
739.312	9421.313984
752.515	9386.869591
765.717	9328.677677
778.918	9312.794677
792.121	9253.622034
805.323	9216.315708
818.524	9186.409392
831.727	9150.979788
844.928	9124.012143
858.131	9114.806777
871.332	8877.633747
884.535	8687.72174
897.736	8631.896617
910.939	8564.348571
924.141	8599.046769
937.342	8600.686171
950.545	8561.638689
963.746	8504.581097
976.949	8462.130764
990.151	8429.574825
1003.352	8315.660143
1016.554	8387.159456
1029.757	8487.368681
1042.959	8475.275002
1056.16	8235.379076
1069.363	8303.992599
1082.565	8384.589923
1095.766	8395.000842
1108.969	8369.971602
1122.17	8285.052652
1135.373	8196.590967
1148.574	8183.564161
1161.777	8171.145702
1174.978	8085.030654
1188.181	8048.641129
1201.382	7954.980531
1214.585	7999.24614
1227.786	8071.338563
1240.988	8109.876348
1254.191	8085.998117
1267.392	8051.025303
1280.595	8025.765457
1293.796	7997.970892
1306.999	7980.622971
1320.2	7771.453416
1333.403	7745.280159
1346.604	7733.788916
1359.806	7788.980508
1373.008	7701.023664
1386.21	7693.437597
1399.413	7658.661094
1412.615	7615.936364
1425.817	7600.430101
1439.019	7579.409638
1452.22	7530.198239
1465.422	7522.465346
1478.625	7506.802982
1491.827	7487.311801
1505.028	7477.619951
1518.231	7463.654898
1531.433	7453.284015
1544.634	7435.124849
1557.837	7414.813204
1571.038	7409.511532
1584.24	7374.5284
1597.443	7351.419259
1610.644	7338.170493
1623.847	7335.643999
1637.049	7316.714948
1650.25	7309.438816
1663.452	7293.862277
1676.655	7279.837118
1689.857	7270.756659
1703.058	7249.932578
1716.261	7231.114769
1729.462	7223.573804
1742.665	7210.21323
1755.867	7193.983114
1769.069	7182.983531
1782.27	7173.680331
1795.473	7159.911965
1808.674	7148.863882
1821.877	7144.26973
1835.078	7126.982901
1848.281	7106.789579
1861.483	7093.015144
1874.685	7087.498822
1887.886	7076.834317
1901.088	7062.522737
1914.291	7058.324444
1927.492	7037.089033
1940.695	7034.171356
1953.896	7024.339835
1967.099	7019.904538
1980.301	6992.20341
1993.502	6977.151789
2006.704	6977.878258
2019.907	6957.035504
2033.108	6952.797007
2046.311	6951.702543
2059.513	6931.665058
2072.715	6924.339542
2085.916	6913.708092
2099.118	6907.998255
2112.32	6898.533465
2125.523	6877.562236
2138.725	6878.289751
2151.926	6863.032392
2165.129	6863.017619
2178.33	6850.680048
2191.532	6845.374254
2204.734	6834.628072
2217.937	6827.839226
2231.138	6814.286145
2244.341	6798.804326
2257.542	6796.534641
2270.745	6779.813008
2283.946	6783.480097
2297.149	6769.151864
2310.35	6765.835551
2323.553	6757.092018
2336.754	6750.569135
2349.957	6745.100551
2363.159	6734.784083
2376.361	6720.560652
2389.562	6713.609943
2402.765	6706.055184
2415.966	6689.797751
2429.169	6689.83593
2442.371	6685.47022
2455.572	6675.80749
2468.775	6674.566309
2481.977	6660.132953
2495.179	6653.827987
2508.381	6647.640258
2521.583	6631.902563
2534.784	6631.76165
2547.987	6623.899191
2561.188	6614.943414
2574.39	6613.224657
2587.592	6602.97189
2600.794	6597.938891
2613.997	6593.225297
2627.199	6587.837174
2640.4	6574.977125
2653.603	6565.884663
2666.805	6564.042371
2680.006	6561.104862
2693.21	6551.025691
2706.411	6545.834225
2719.613	6541.802479
2732.815	6536.854233
2746.016	6527.73789
2759.219	6525.147197
2772.42	6509.324034
2785.623	6512.656133
2798.825	6502.390849
2812.026	6567.953004
2825.228	6713.938682
2838.431	6743.380335
2851.632	6759.953546
2864.834	6776.626231
2878.037	6786.398917
2891.238	6792.236591
2904.44	6797.658447
2917.643	6797.176279
2930.844	6793.775629
2944.046	6791.336036
2957.249	6789.212622
2970.45	6780.773136
2983.653	6777.524719
2996.854	6778.593205
3010.057	6779.360434
3023.259	6777.16726
3036.46	6768.556882
3049.662	6769.976637
3062.864	6757.852206
3076.066	6746.885035
3089.269	6745.365296
3102.47	6739.513439
3115.673	6738.572831
3128.874	6738.976055
3142.077	6733.839586
3155.278	6721.356554
3168.481	6715.171582
3181.682	6709.419331
3194.885	6697.79981
3208.086	6699.669627
3221.289	6702.457462
3234.49	6696.842658
3247.693	6691.78678
3260.894	6697.687734
3274.096	6697.829606
3287.299	6684.812566
3300.501	6674.308427
3313.703	6676.021099
3326.905	6665.403679
3340.106	6664.290339
3353.308	6656.948586
3366.511	6651.367047
3379.712	6649.047515
3392.915	6659.956413
3406.117	6637.942883
3419.319	6638.933095
3432.52	6630.669164
3445.723	6620.666873
3458.924	6622.968341
3472.127	6626.436083
3485.329	6625.322462
3498.53	6617.08917
3511.733	6608.517077
3524.934	6613.83909
3538.137	6605.95153
3551.338	6614.723579
3564.54	6596.499801
3577.743	6600.257274
3590.945	6597.40883
3604.147	6583.716847
3617.348	6586.362486
3630.55	6577.926007
3643.752	6583.840394
3656.955	6585.838072
3670.156	6579.246231
3683.359	6583.691354
3696.561	6574.498615
3709.762	6578.447635
3722.964	6575.940332
3736.167	6575.617936
3749.368	6569.336548
3762.571	6553.461905
3775.772	6566.479424
3788.974	6557.126242
3802.176	6547.530337
3815.379	6548.608966
3828.581	6544.746795
3841.783	6551.23974
3854.984	6543.784873
3868.186	6550.248731
3881.389	6541.328014
3894.59	6541.355861
3907.792	6534.517107
3920.995	6530.031993
3934.197	6530.874905
3947.398	6526.958693
3960.601	6529.163643
3973.802	6514.447049
3987.005	6516.64109
4000.207	6513.428124
4013.409	6520.598645
