t	Imed
5440.049	5962.769883
5453.252	5963.450928
5466.456	5966.636903
5479.66	5973.208439
5492.865	5959.980476
5506.068	5964.235869
5519.273	5959.176093
5532.476	5968.252697
5545.68	5969.85715
5558.885	5957.896483
5572.089	5959.232482
5585.292	5968.65468
5598.496	5953.643754
5611.701	5954.509012
5624.905	5958.278178
5638.109	5964.723132
5651.313	5964.751131
5664.516	5965.25911
5677.721	5961.592718
5690.924	5945.598618
5704.129	5943.820758
5717.332	5958.775911
5730.536	5956.967365
5743.74	5951.666811
5756.945	5935.079101
5770.149	5938.612261
5783.353	5936.879032
5796.557	5932.28966
5809.76	5930.923883
5822.965	5915.622199
5836.169	5916.554516
5849.373	5927.143928
5862.576	5929.313318
5875.781	5933.610854
5888.985	5922.565352
5902.189	5935.550403
5915.393	5938.467847
5928.597	5939.959475
5941.8	5917.399957
5955.005	5926.775684
5968.208	5931.960088
5981.412	5925.605144
5994.617	5937.438287
6007.82	5932.464705
6021.024	5926.155905
6034.229	5917.141733
6047.432	5914.808814
6060.637	5925.408299
6073.84	5931.281636
6087.045	5917.186688
6100.249	5922.532935
6113.452	5916.631636
6126.656	5901.990987
6139.86	5905.130785
6153.065	5903.782649
6166.269	5895.098599
6179.472	5894.959218
6192.677	5885.644053
6205.881	5914.61977
6219.084	5898.770633
6232.289	5894.990922
6245.492	5907.832424
6258.697	5919.942778
6271.9	5909.926252
6285.105	5920.65259
6298.308	5932.136479
6311.512	5921.668633
6324.717	5927.094974
6337.92	5910.989632
6351.124	5906.151751
6364.329	5908.9842
6377.532	5906.966038
6390.737	5912.156435
6403.94	5917.309795
6417.144	5921.626102
6430.349	5901.015268
6443.552	5921.316091
6456.756	5918.214035
6469.96	5910.835877
6483.165	5912.752778
6496.369	5911.114189
6509.573	5897.93299
6522.776	5902.416582
6535.981	5909.106364
6549.185	5897.014679
6562.388	5911.0633
6575.593	5911.612641
6588.797	5908.968467
6602	5902.683629
6615.205	5896.958702
6628.409	5892.47307
6641.612	5893.003009
6654.817	5902.498313
6668.021	5895.993713
6681.224	5896.134333
6694.429	5901.316699
6707.633	5886.391577
6720.836	5892.958972
6734.041	5892.819579
6747.245	5906.370059
6760.449	5893.218734
6773.652	5885.96531
6786.857	5886.131983
6800.061	5838.069502
6813.264	5890.678328
6826.469	5878.121777
6839.673	5884.715282
6852.876	5878.850818
6866.081	5870.478419
6879.284	5864.210177
6892.489	5870.917938
6905.693	5878.11995
6918.896	5869.079427
6932.101	5868.477356
6945.304	5868.58602
6958.509	5879.00457
6971.713	5880.041011
6984.917	5864.398535
6998.12	5859.805724
7011.325	5880.045553
7024.529	5875.674563
7037.732	5879.089079
7050.937	5872.268689
7064.14	5876.611071
7077.345	5878.533328
7090.548	5824.504997
7103.753	5886.238302
7116.957	5892.715925
7130.16	5890.988047
7143.364	5890.056398
7156.569	5889.423546
7169.772	5883.30437
7182.977	5888.029255
7196.18	5884.055317
7209.385	5888.41355
7222.589	5872.357104
7235.793	5874.841523
7248.997	5884.932809
7262.201	5882.278902
7275.405	5873.026653
7288.608	5860.851878
