t	Imed
-52.797	12010.55476
-39.597	12019.22632
-26.398	12018.98997
-13.2	12023.01891
0	12017.40967
13.199	11960.65415
26.397	11884.07853
39.597	11738.51571
52.796	11670.833
65.994	11615.57956
79.194	11525.21773
92.393	11474.14421
105.592	11429.84655
118.79	11367.86833
131.989	11293.64247
145.188	11242.91513
158.388	11153.97851
171.587	11057.13919
184.785	10973.69493
197.985	10914.46784
211.184	10860.20099
224.382	10803.45624
237.581	10761.19997
250.781	10701.84505
263.979	10633.0471
277.178	10591.95924
290.378	10530.75188
303.576	10421.34291
316.776	10361.79556
329.974	10320.66074
343.174	10271.61839
356.373	10233.80823
369.571	10179.42923
382.771	10130.03422
395.97	10102.37786
409.168	10054.84571
422.368	9986.283449
435.567	9931.824886
448.765	9877.648259
461.965	9849.91183
475.164	9814.951796
488.363	9758.314788
501.561	9706.625176
514.76	9670.421643
527.959	9641.875413
541.159	9603.287942
554.357	9574.456138
567.556	9496.791716
580.755	9466.246597
593.955	9430.270824
607.154	9402.851457
620.353	9367.284788
633.551	9330.57136
646.75	9303.063752
659.95	9267.438524
673.148	9219.926746
686.348	9175.597287
699.546	9123.730288
712.745	9098.780738
725.945	9074.801877
739.144	9033.076542
752.342	9012.213599
765.542	8976.021506
778.74	8933.624274
791.939	8922.281309
805.139	8893.533265
818.337	8875.296483
831.536	8850.79513
844.736	8782.024928
857.934	8770.58965
871.134	8745.697709
884.332	8716.640612
897.532	8696.306332
910.73	8680.744736
923.93	8658.882815
937.128	8641.046957
950.328	8617.957056
963.526	8611.599991
976.726	8566.20437
989.925	8529.007469
1003.123	8507.426416
1016.322	8486.37175
1029.522	8474.388234
1042.72	8445.251538
1055.919	8426.462408
1069.118	8408.057311
1082.318	8381.108918
1095.517	8362.013085
1108.715	8306.924471
1121.914	8301.112878
1135.114	8282.899918
1148.312	8271.237058
1161.512	8221.014114
1174.711	8209.196546
1187.909	8187.155225
1201.109	8180.260286
1214.307	8133.904693
1227.507	8132.106721
1240.705	8104.100315
1253.905	8087.738331
1267.103	8074.606231
1280.303	8051.564192
1293.502	8039.029353
1306.701	8029.000168
1319.899	7998.702929
1333.099	7983.979413
1346.297	7960.786641
1359.497	7942.360372
1372.696	7926.601653
1385.894	7918.842862
1399.094	7896.072792
1412.292	7882.140089
1425.492	7851.975703
1438.69	7831.690004
1451.89	7838.194502
1465.088	7813.919123
1478.288	7804.735347
1491.487	7805.398003
1504.686	7779.150568
1517.884	7738.620549
1531.084	7717.284693
1544.283	7708.526767
1557.481	7705.988297
1570.68	7707.045067
1583.88	7700.529805
1597.078	7677.053888
1610.278	7664.67414
1623.477	7658.735527
1636.675	7630.030278
1649.875	7617.009637
1663.073	7604.445228
1676.273	7590.633359
1689.471	7578.960154
1702.67	7575.635806
1715.87	7544.564419
1729.068	7549.395238
1742.267	7527.414878
1755.467	7509.135357
1768.666	7488.854672
1781.865	7479.194515
1795.064	7459.935473
1808.262	7442.739927
1821.461	7442.616584
1834.661	7447.38061
1847.86	7437.152686
1861.058	7421.308218
1874.258	7400.107589
1887.457	7401.942753
1900.656	7385.419606
1913.854	7376.790618
1927.053	7363.631675
1940.253	7342.1997
1953.451	7334.687656
1966.651	7329.414361
1979.849	7307.270257
1993.049	7302.98307
2006.247	7291.618506
2019.447	7286.357797
2032.645	7280.974972
2045.845	7269.591455
2059.044	7246.042531
2072.243	7241.872616
2085.441	7225.673099
2098.641	7216.471655
2111.84	7220.526177
2125.038	7207.766498
2138.238	7194.029692
2151.436	7187.686784
2164.636	7171.432809
2177.835	7159.403108
2191.034	7142.715945
2204.232	7146.204937
2217.432	7136.323308
2230.63	7112.670357
2243.83	7103.622902
2257.029	7092.699459
2270.227	7092.048124
2283.427	7091.345292
2296.625	7085.810149
2309.824	7072.800223
2323.024	7071.221718
2336.223	7063.07439
2349.421	7040.007888
2362.621	7037.956699
2375.819	7046.097849
2389.019	7047.95192
2402.217	7011.898227
2415.417	7020.529405
2428.615	7026.476521
2441.815	7005.106784
2455.014	6995.852055
2468.212	6976.341213
2481.412	6988.956084
2494.61	6995.728286
2507.81	6988.174446
2521.008	6983.793011
2534.208	6968.026201
2547.406	6961.174981
2560.605	6937.568847
2573.805	6953.606463
2587.003	6923.095325
2600.203	6919.481548
2613.401	6905.239861
2626.6	6888.59626
2639.8	6866.654039
2652.999	6867.049773
2666.197	6867.04878
2679.397	6868.297513
2692.596	6853.611299
2705.794	6857.66852
2718.994	6852.344177
2732.192	6851.275456
2745.392	6854.835023
2758.59	6846.220513
2771.79	6836.499843
2784.988	6841.564413
2798.188	6819.814687
2811.386	6809.498891
2824.585	6795.896815
2837.785	6776.882243
2850.984	6780.148234
2864.183	6761.390153
2877.382	6765.345144
2890.58	6758.633067
2903.78	6759.831044
2916.978	6756.45575
2930.177	6748.741075
2943.377	6763.315898
2956.575	6753.206745
2969.775	6756.80129
2982.974	6757.717195
2996.173	6745.51526
3009.371	6753.667848
3022.571	6753.884763
3035.769	6749.431259
3048.968	6712.44471
3062.168	6704.366042
3075.366	6704.189204
3088.566	6661.723618
3101.765	6674.239839
3114.963	6670.513238
3128.163	6673.950399
3141.362	6662.896132
3154.56	6662.334737
3167.76	6658.706666
3180.959	6664.361952
3194.158	6653.320559
3207.356	6641.24298
3220.555	6647.922816
3233.755	6633.221843
3246.954	6633.711836
3260.152	6634.066857
3273.352	6635.875095
3286.55	6629.617996
3299.749	6626.078038
3312.949	6614.29797
3326.147	6603.285885
3339.347	6593.148068
3352.546	6588.607688
3365.745	6575.153038
3378.944	6577.271348
3392.142	6582.946598
3405.342	6586.875436
3418.54	6589.928105
3431.74	6565.531291
3444.939	6563.186812
3458.137	6551.720555
3471.336	6550.883054
3484.536	6556.68308
3497.734	6555.343919
3510.933	6542.276252
3524.133	6545.116582
3537.332	6549.899992
3550.531	6540.062067
3563.729	6528.801325
3576.928	6527.098093
3590.128	6516.1931
3603.327	6520.920433
3616.525	6521.486219
3629.725	6504.67741
3642.924	6484.124238
3656.123	6462.775833
3669.322	6484.213069
3682.52	6479.680093
3695.72	6482.012476
3708.919	6488.228336
3722.118	6492.792299
3735.316	6491.836706
3748.515	6471.816224
3761.715	6477.874017
3774.914	6472.644507
3788.113	6467.627773
3801.311	6461.51623
3814.511	6470.456127
