t	Imed
0.001	11861.97817
13.205	11858.69591
26.409	11853.47977
39.612	11659.22851
52.816	11599.67457
66.02	11579.09323
79.225	11461.91805
92.428	11402.22264
105.632	11563.08478
118.836	11714.56822
132.041	11700.05688
145.244	11642.70391
158.449	11598.96565
171.653	11568.90693
184.856	11498.71757
198.06	11441.77802
211.264	11348.67009
224.469	11282.87582
237.672	11238.35805
250.876	11189.58394
264.081	11132.76928
277.284	11075.95141
290.489	10960.44104
303.692	10893.09299
316.896	10823.65006
330.101	10709.75264
343.305	10351.46386
356.508	10266.92036
369.713	10187.29506
382.916	10124.13023
396.12	10069.34349
409.325	10020.57686
422.528	9965.523996
435.733	9921.418254
448.937	9879.432228
462.141	9830.577216
475.345	9761.020809
488.549	9740.4384
501.753	9710.318694
514.957	9842.499696
528.16	9940.673526
541.365	9870.084901
554.569	9821.85176
567.772	9797.403247
580.977	9786.687083
594.181	9772.941933
607.384	9730.879626
620.588	9702.17389
633.792	9681.562718
646.996	9657.709354
660.201	9622.982022
673.404	9608.667654
686.608	9564.009212
699.813	9539.76863
713.017	9479.342559
726.221	9456.075998
739.424	9368.342815
752.628	9334.679792
765.833	9306.091649
779.037	9282.20492
792.24	9246.867318
805.444	9205.41895
818.649	9195.008534
831.852	9195.308063
845.057	9168.357674
858.26	9133.567531
871.465	9046.534985
884.668	9003.130403
897.873	8999.684245
911.076	8986.701283
924.281	8969.378624
937.485	8943.861731
950.689	8948.705664
963.892	8924.423077
977.096	8922.729145
990.3	8907.762948
1003.504	8867.497814
1016.708	8844.920122
1029.913	8816.035608
1043.116	8793.630263
1056.321	8775.430397
1069.525	8738.607483
1082.728	8707.269295
1095.933	8694.11747
1109.137	8669.02276
1122.341	8651.467178
1135.545	8607.937249
1148.748	8601.081802
1161.953	8589.053707
1175.156	8553.754186
1188.361	8536.251678
1201.565	8486.878554
1214.769	8462.673926
1227.973	8430.732751
1241.176	8394.064513
1254.381	8388.449899
1267.584	8323.130567
1280.789	8242.853441
1293.992	8226.847024
1307.197	8174.824872
1320.4	8151.718717
1333.605	8131.385304
1346.808	8104.427876
1360.012	8091.27762
1373.216	8081.196257
1386.421	8081.136552
1399.624	8038.854777
1412.829	8024.001211
1426.032	8022.450043
1439.237	8032.933348
1452.44	8002.835875
1465.644	7990.493579
1478.849	7968.797899
1492.053	7925.625652
1505.257	7898.467545
1518.46	7898.846367
1531.665	7865.125884
1544.869	7820.802495
1558.073	7824.107056
1571.276	7806.993055
1584.481	7739.682913
1597.685	7763.65607
1610.888	7720.670183
1624.093	7635.038209
1637.297	7579.400981
1650.5	7544.956852
1663.705	7494.893041
1676.908	7474.505387
1690.112	7457.039137
1703.317	7448.337002
1716.521	7590.074976
1729.724	7631.78574
1742.929	7633.125835
1756.132	7627.383314
1769.337	7627.50862
1782.54	7610.969586
1795.745	7541.264024
1808.949	7465.138254
1822.152	7386.275127
1835.357	7353.081223
1848.56	7339.978809
1861.765	7305.434583
1874.968	7297.403469
1888.172	7270.433783
1901.377	7282.246634
1914.581	7407.161386
1927.785	7408.040023
1940.988	7395.174007
1954.193	7385.469383
1967.396	7384.589645
1980.6	7368.763448
1993.805	7375.822872
2007.008	7368.901751
2020.213	7346.800259
2033.416	7321.71053
2046.621	7309.804785
2059.824	7276.5851
2073.028	7257.910344
2086.233	7211.046582
2099.436	7140.395578
2112.64	7113.508442
2125.845	7090.38725
2139.048	7178.637675
2152.252	7218.423701
2165.457	7206.103975
2178.66	7197.280105
2191.865	7178.584486
2205.068	7145.482487
2218.272	7128.372526
2231.477	7123.944209
2244.68	7115.813001
2257.885	7088.780262
2271.089	7096.515339
2284.292	7111.549236
2297.497	7083.582335
2310.7	7064.051151
2323.905	7042.878601
2337.108	7042.779265
2350.313	7034.040835
2363.517	7030.027282
2376.72	7018.262321
2389.924	7009.175275
2403.129	7008.138246
2416.333	6999.91882
2429.536	6992.694902
2442.74	6984.909458
2455.945	6970.646481
2469.149	6972.640824
2482.352	6962.359312
2495.556	6956.140502
2508.761	6949.923356
2521.964	6948.005467
2535.168	6932.992547
2548.373	6919.853151
2561.576	6918.330138
2574.781	6900.923723
2587.984	6878.045936
2601.188	6871.665513
2614.392	6860.672446
2627.597	6858.776109
2640.801	6840.498256
2654.005	6837.336055
2667.208	6826.149097
2680.413	6833.490749
2693.616	6826.712678
2706.821	6825.860891
2720.024	6796.803957
2733.229	6778.17436
2746.433	6766.243781
2759.637	6780.213285
2772.84	6767.400404
2786.045	6754.126623
2799.248	6741.769295
2812.452	6737.129085
2825.657	6730.655309
2838.86	6735.374665
2852.065	6721.954669
2865.269	6721.82393
2878.473	6709.787649
2891.676	6705.669263
2904.88	6696.114121
2918.084	6687.679023
2931.288	6669.814951
2944.493	6673.721508
2957.697	6670.450267
2970.9	6676.477865
2984.105	6657.652738
2997.308	6650.793391
3010.513	6645.826106
3023.716	6638.300458
3036.921	6628.973542
3050.124	6621.675318
3063.328	6620.739465
3076.533	6633.273191
3089.737	6617.5599
3102.941	6613.639862
3116.144	6605.791294
3129.348	6602.578978
3142.553	6581.318273
3155.756	6582.861286
3168.961	6571.167526
3182.165	6556.392367
3195.368	6556.182381
3208.573	6517.172568
3221.777	6479.860965
3234.98	6460.747677
3248.185	6486.523115
3261.389	6557.167505
3274.592	6543.166778
3287.797	6542.781304
3301	6551.203484
3314.204	6540.93542
3327.408	6519.890506
3340.613	6494.108243
3353.817	6426.020266
3367.021	6479.496255
3380.224	6408.750922
3393.429	6390.585748
3406.632	6431.577359
3419.837	6430.647627
3433.041	6391.867251
3446.244	6462.761923
3459.448	6460.522291
3472.653	6446.082398
3485.856	6440.058919
3499.061	6435.9221
3512.264	6406.741709
3525.469	6407.73993
3538.672	6374.380749
3551.877	6352.62383
3565.081	6360.627011
3578.284	6330.741556
3591.488	6320.346868
3604.693	6350.090499
3617.896	6417.36983
3631.101	6421.301349
3644.304	6433.806365
3657.509	6428.537386
3670.712	6401.586354
3683.917	6387.683043
3697.12	6379.710211
3710.324	6365.955427
3723.529	6345.584869
3736.733	6317.382001
3749.936	6288.752936
3763.141	6275.677857
3776.344	6247.098377
3789.548	6247.861657
3802.753	6235.569736
3815.956	6235.066464
3829.16	6225.871381
3842.365	6223.81096
3855.568	6240.500455
3868.772	6237.369961
3881.977	6254.899013
3895.18	6271.529951
3908.385	6273.921155
3921.588	6316.658888
3934.792	6323.485832
3947.997	6285.913804
3961.201	6260.976042
3974.404	6234.530808
3987.609	6232.585821
4000.812	6265.442719
4014.017	6258.829929
4027.22	6261.772168
4040.424	6263.35676
4053.629	6260.649247
4066.833	6275.342722
4080.036	6281.029181
4093.24	6270.694922
4106.445	6256.16635
4119.649	6264.453206
4132.852	6261.539071
4146.057	6271.669334
4159.261	6273.062303
4172.465	6252.265185
4185.669	6245.201733
4198.873	6240.250826
4212.076	6246.569368
4225.281	6239.25969
4238.485	6216.237223
4251.688	6169.341158
4264.893	6151.401398
4278.097	6144.586482
4291.301	6124.737868
4304.504	6117.677552
4317.709	6109.8855
4330.912	6106.055749
4344.117	6105.783634
4357.321	6100.305254
4370.525	6090.369525
4383.728	6094.995045
4396.933	6089.41141
4410.137	6091.868094
4423.34	6077.867993
4436.545	6130.092176
4449.748	6203.695558
4462.953	6170.671755
4476.156	6194.788077
4489.36	6197.740456
4502.564	6209.942742
4515.769	6191.110094
4528.972	6178.604963
4542.177	6176.526606
4555.38	6171.481301
4568.585	6179.242911
4581.789	6179.080768
4594.992	6169.480636
4608.196	6195.81242
4621.401	6190.582228
4634.604	6178.388878
4647.809	6185.234425
4661.012	6183.114659
4674.217	6193.874004
4687.42	6181.053418
4700.625	6151.556275
4713.829	6160.280908
4727.033	6134.552146
4740.237	6132.488403
4753.441	6125.270574
4766.644	6122.444329
4779.849	6114.529636
4793.052	6116.548633
4806.257	6122.243319
4819.461	6116.845101
4832.664	6122.356023
4845.869	6113.768212
4859.072	6102.686027
4872.276	6103.062259
4885.481	6092.351811
4898.685	6099.926264
4911.888	6093.201033
4925.092	6095.719894
4938.297	6098.143971
4951.501	6108.855679
4964.705	6119.031167
4977.908	6121.005274
4991.113	6113.676243
5004.316	6107.704684
5017.52	6114.342045
5030.724	6108.392022
5043.929	6099.212671
5057.132	6102.133669
5070.336	6096.921709
5083.541	6076.709099
5096.745	6099.7268
5109.948	6090.97784
5123.152	6093.336985
5136.357	6107.108462
5149.561	6083.767507
5162.764	6077.886385
5175.968	6071.198763
5189.172	6069.034768
5202.377	6065.677138
5215.581	6059.67196
5228.784	6057.020612
5241.989	6058.577647
5255.193	6061.068448
5268.396	6052.343246
5281.601	6048.085284
5294.804	6050.106937
5308.008	6051.551052
5321.212	6061.741049
5334.417	6044.081229
5347.621	6040.857941
5360.824	6048.604642
5374.028	6041.499431
5387.233	6031.639755
5400.436	6035.828489
5413.641	6039.682629
5426.845	6031.459935
5440.048	6023.017345
5453.253	6026.484644
5466.456	6016.586366
5479.661	6013.041935
5492.865	6030.69148
5506.068	6026.187799
5519.273	6019.897668
5532.476	6020.898732
5545.681	6025.057091
5558.884	6017.476762
5572.089	6004.304387
5585.292	5990.61389
5598.496	6000.046044
5611.7	6005.179701
5624.905	5975.87902
5638.109	5972.519245
5651.313	5968.134323
5664.516	5970.942176
5677.721	5971.855324
5690.925	5967.05302
5704.128	5968.190185
5717.332	5960.249542
5730.537	5959.808011
5743.74	5954.879779
5756.945	5965.077486
5770.149	5940.462869
5783.352	5951.224472
5796.556	5947.285222
5809.761	5948.29406
5822.964	5942.21649
5836.168	5952.774148
5849.373	5950.336327
5862.576	5938.159024
5875.781	5929.196922
5888.984	5925.80261
5902.189	5919.48289
5915.393	5917.263491
5928.597	5920.147281
5941.801	5918.349236
5955.005	5920.527431
5968.208	5916.242539
5981.413	5881.571214
5994.617	5870.783345
6007.82	5868.819586
6021.025	5894.4284
6034.228	5896.061632
6047.433	5922.177576
6060.636	5947.685836
6073.841	5941.761406
6087.045	5946.06036
6100.248	5955.103718
6113.453	5948.0829
6126.656	5956.685233
6139.861	5963.833372
6153.064	5965.954071
6166.269	5956.730496
6179.473	5953.075833
6192.677	5957.862345
6205.88	5964.113656
6219.084	5953.336302
6232.289	5955.905414
6245.492	5963.177988
6258.697	5943.03317
6271.9	5942.39674
6285.105	5947.525615
6298.309	5937.863816
6311.512	5937.089119
6324.717	5927.256457
6337.921	5916.508818
6351.124	5909.849346
6364.329	5909.617327
6377.532	5890.948888
6390.737	5878.950673
6403.94	5868.0868
6417.145	5871.532237
6430.349	5881.595358
6443.552	5888.043415
6456.757	5880.579449
6469.961	5865.295865
6483.164	5855.933997
6496.369	5854.720252
6509.572	5843.95721
6522.776	5870.457122
6535.981	5865.094219
6549.185	5873.598342
6562.389	5868.612093
6575.593	5877.112507
6588.796	5879.194203
6602.001	5878.756694
6615.204	5877.98524
6628.409	5880.004319
6641.612	5886.354049
6654.817	5879.510818
6668.02	5879.807669
6681.225	5875.449431
6694.428	5891.86986
6707.633	5900.361068
6720.837	5877.227166
6734.04	5861.683229
6747.245	5858.500308
6760.449	5862.134275
6773.652	5877.524838
6786.857	5872.010829
6800.061	5875.886937
6813.264	5883.430939
6826.469	5882.363665
6839.672	5898.794427
6852.876	5916.640247
6866.081	5913.788454
6879.284	5901.287603
6892.489	5887.093449
6905.693	5846.648898
6918.897	5843.618734
6932.101	5846.999174
6945.304	5858.685936
6958.509	5857.457154
6971.712	5859.30281
6984.917	5854.71232
6998.12	5858.573001
7011.324	5863.267218
7024.529	5873.245871
7037.732	5867.366994
7050.936	5857.967953
7064.141	5858.885532
7077.344	5845.186138
7090.548	5818.717133
7103.753	5818.907754
7116.957	5812.892754
7130.161	5815.896579
7143.364	5857.572672
7156.568	5865.163185
7169.773	5873.97679
7182.976	5847.650102
7196.181	5813.995883
7209.384	5788.670795
7222.589	5778.869781
7235.793	5773.755432
7248.996	5768.420506
7262.201	5759.461382
7275.404	5758.651682
7288.609	5758.882265
7301.813	5756.710101
7315.016	5758.305196
7328.221	5751.803642
7341.424	5744.953862
7354.628	5746.10669
7367.833	5747.000494
7381.036	5746.265664
7394.241	5737.972104
7407.444	5734.433525
7420.649	5741.022682
7433.852	5735.305487
7447.057	5730.567466
7460.261	5740.26893
7473.465	5737.212306
7486.668	5734.33709
7499.872	5735.103724
7513.077	5735.208262
7526.28	5741.449154
7539.484	5732.312772
7552.689	5731.862968
7565.893	5736.666774
7579.096	5730.22097
7592.301	5726.47821
7605.504	5736.722456
7618.709	5732.396921
7631.913	5728.163726
7645.117	5726.226371
7658.32	5723.02636
7671.524	5728.807314
7684.729	5720.426125
7697.932	5726.532307
7711.136	5727.739069
7724.341	5720.513843
7737.544	5723.076642
7750.749	5725.205687
7763.952	5725.636186
7777.157	5722.2928
7790.36	5725.229914
7803.565	5723.748665
7816.768	5721.130891
7829.973	5726.140024
7843.177	5721.275999
7856.38	5722.464104
7869.584	5721.510194
7882.789	5719.216804
7895.993	5720.538884
7909.197	5718.354706
7922.4	5726.351324
7935.605	5723.220489
7948.809	5728.003076
7962.012	5723.999534
7975.217	5798.282906
7988.42	5891.742195
8001.625	5926.978672
8014.828	5959.084423
8028.033	5953.835374
8041.237	5981.455381
8054.44	5987.168489
8067.644	5980.326574
8080.849	5991.174929
8094.052	5993.9596
8107.257	5997.757989
8120.46	5994.967297
8133.665	6000.073694
8146.869	5999.093078
8160.072	6006.274767
8173.277	6007.600503
8186.481	6007.543603
8199.684	6013.538926
8212.889	6005.006995
8226.093	6001.22833
8239.297	6010.880592
8252.501	6009.352585
8265.704	6010.207847
8278.908	6009.194223
8292.113	6018.741777
8305.316	6026.110567
8318.521	6018.585632
8331.725	6008.993704
8344.929	6028.082481
8358.132	6021.765102
8371.336	6008.093235
8384.541	6012.602039
8397.744	6024.201609
8410.949	6024.167026
8424.152	6017.669532
8437.357	6027.197861
8450.56	6025.762263
8463.764	6028.328982
8476.968	6022.961905
8490.173	6029.565389
8503.376	6022.621221
8516.581	6020.510299
8529.785	6025.592797
8542.989	6029.265971
8556.192	6023.747242
8569.396	6026.301247
8582.6	6023.246177
8595.805	6019.191836
8609.009	6030.185095
8622.213	6026.208959
8635.416	6022.76357
8648.621	6021.385561
8661.825	6026.277341
8675.028	6020.355836
8688.232	6025.683876
8701.437	6028.806451
8714.641	6028.16931
8727.844	6029.329013
8741.048	6028.290834
8754.253	6028.982595
8767.456	6031.617884
8780.661	6031.011256
8793.864	6022.784501
8807.068	6025.95122
8820.272	6014.142859
8833.477	6017.418799
8846.681	6020.393263
8859.884	6016.051827
8873.088	6021.70272
8886.293	6016.030673
8899.497	6016.482414
8912.701	6014.919265
8925.904	6022.141557
8939.109	5988.031828
8952.313	5961.927199
8965.516	5952.30147
8978.721	5927.160603
8991.925	5891.26906
9005.128	5865.043928
9018.333	5849.219274
9031.537	5823.56353
9044.74	5778.687657
9057.945	5871.639823
9071.148	5843.994132
9084.352	5839.645711
9097.557	5834.80955
9110.76	5832.245187
9123.964	5838.901792
9137.169	5828.658075
9150.373	5826.496958
9163.577	5803.353336
9176.78	5816.833016
9189.984	5809.359127
9203.188	5812.362859
9216.393	5801.774419
9229.597	5806.196157
9242.801	5801.988505
9256.005	5802.894531
9269.209	5792.959282
9282.412	5789.717068
9295.617	5791.308747
9308.821	5778.679693
9322.024	5775.407924
9335.229	5769.19773
9348.432	5799.769732
9361.637	5817.823755
9374.841	5772.890414
9388.044	5809.243293
9401.249	5827.65239
9414.452	5828.716896
9427.657	5842.6737
9440.861	5821.666573
9454.065	5813.71171
9467.268	5805.388195
9480.473	5813.269957
9493.676	5804.260312
9506.881	5792.073895
9520.084	5783.986568
9533.289	5783.196607
9546.492	5791.097316
9559.697	5785.489956
9572.9	5790.137733
9586.104	5795.75566
9599.309	5816.919556
9612.513	5811.440075
9625.717	5818.788487
9638.92	5816.482564
9652.125	5805.996322
9665.329	5790.481217
9678.533	5787.623023
9691.736	5775.989896
9704.94	5827.870098
9718.145	5816.695667
9731.349	5808.255109
9744.552	5805.72509
9757.757	5794.471847
9770.961	5811.124986
9784.165	5788.826139
9797.368	5794.415842
9810.573	5792.339871
9823.776	5785.691435
9836.981	5781.873523
9850.184	5766.884681
