t	Imed
6735.001	5795.891744
6750	5798.788976
6765	5791.591662
6780.001	5788.581795
6795	5784.644848
6810	5785.72166
6825	5779.357951
6840.001	5783.395345
6855.001	5775.708791
6870	5779.182133
6885.001	5776.974765
6900	5777.654178
6915	5769.033468
6930.001	5766.328895
6945	5765.506966
6960.001	5757.250139
6975.001	5752.081158
6990	5760.633369
7005.001	5749.429394
7020	5742.60167
7035	5743.524346
7050.001	5744.138819
7065.001	5738.643619
7080	5734.081915
7095.001	5731.682404
7110	5724.91967
7125	5727.219493
7140	5721.590285
7155.001	5713.938477
7170	5713.469461
7185.001	5712.962224
7200	5709.571678
7215.001	5709.711312
7230	5710.978989
7245.001	5695.770411
7260	5694.995109
7275	5697.193261
7290.001	5690.018327
7305.001	5691.203619
7320	5687.606008
7335	5680.51196
7350.001	5676.652277
7365.001	5678.836439
7380	5679.090082
7395	5664.242602
7410.001	5658.398506
7425.001	5658.061975
7440	5654.774735
7455.001	5654.881707
7470	5650.855554
7485.001	5646.774873
7500	5639.439462
7515.001	5642.677806
7530	5640.43493
7545.001	5639.560367
7560.001	5639.380114
7575	5631.807989
7590	5627.92661
7605.001	5631.247546
7620	5625.399875
7635.001	5617.339197
7650.001	5616.242425
7665	5613.171544
7680	5608.347824
7695.001	5601.430766
7710.001	5599.887908
7725	5594.992033
7740.001	5595.483598
7755	5589.070493
